dataset,image_id,image_ordinal,question_id,question_ordinal,question_type,method,method_key,budget,question,gold,prediction,score,first_token_id,generated_tokens,suffix_ids_sha256,physical_layout,core_ttft_ms,end_to_end_ttft_ms,decode_ms,model_e2e_ms,e2e_ms,ssd_read_ms,ssd_read_bytes,ssd_read_preads,ssd_read_chunk_units,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,selector_ms,scatter_ms,prefill_ms,n_chunks_selected,n_chunks_total,actual_selected_normal_chunk_fraction,actual_total_ssd_byte_ratio,selected_kv_ratio,full_visual_kv_bytes,importance_mass_coverage,static_score_calls,query_score_calls,diversity_calls,vision_forward_count,order_position,order,cache_conditioning_outside_timer,cache_conditioning_end,request_start,store_id,layout_id,artifact_path,artifact_sha256,selected_chunk_ids_per_layer
vqav2,263120,101,263120003,2,yes/no,Prefix25,prefix25,0.25,Are the elephants stampeding?,"[""yes"",""no"",""no"",""no"",""no"",""yes"",""no"",""no"",""no"",""no""]",No,1.0,1939,2,801cbde27dec9971f8f47eac2079a61ff568fca03612cfca4b177e24653994e4,visionzip_image_only,284.4769429648295,284.85033893957734,19.332939060404897,304.18327799998224,304.3564399704337,146.48241188842803,283115520,65,512,268435456,14680064,64,1,0.23770169354975224,53.28784103039652,49.929386004805565,8.0,31,0.25806451612903225,0.27720739219712526,0.27720739219712526,1021313024,0.7055213291664213,0,0,0,0,2,"[""recompute"",""fullload"",""prefix25"",""prefix45""]",True,969366.993459767,969366.99349547,4f8448fe76b160e99f48876a1f840c0533c3858758de9353e95fb640916dcf4c,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/263120.json,f3c6502d26d51629248c3471149404e6d9d2c14149fd1d80c3270879edf09a12,"[[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7]]"
vqav2,263120,101,263120003,2,yes/no,Prefix45,prefix45,0.45,Are the elephants stampeding?,"[""yes"",""no"",""no"",""no"",""no"",""yes"",""no"",""no"",""no"",""no""]",No,1.0,1939,2,801cbde27dec9971f8f47eac2079a61ff568fca03612cfca4b177e24653994e4,visionzip_image_only,374.7050480451435,374.9557150295004,19.78187297936529,394.7375880088657,394.9084850028157,202.95587985310704,484442112,65,896,469762048,14680064,64,1,0.3151975106447935,70.77662751544267,51.046036067418754,14.0,31,0.45161290322580644,0.47433264887063653,0.47433264887063653,1021313024,0.8541010942587376,0,0,0,0,3,"[""recompute"",""fullload"",""prefix25"",""prefix45""]",True,969367.310098752,969367.310115934,4f8448fe76b160e99f48876a1f840c0533c3858758de9353e95fb640916dcf4c,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/263120.json,f3c6502d26d51629248c3471149404e6d9d2c14149fd1d80c3270879edf09a12,"[[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13]]"
vqav2,263120,101,263120004,3,other,ReComp,recompute,,Could this be a watering hole?,"[""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes""]",Yes,1.0,3869,2,918813e3f87ad492abef405095b723d3bafda86c2295e8670e3e5deed53cbea5,not_applicable_recompute,406.93788998760283,420.4997019842267,18.738166079856455,439.23786806408316,439.31884702760726,0.0,0,0,0,0,0,0,0,0.0,,406.9378150161356,,,,,,1021313024,,0,0,0,1,3,"[""fullload"",""prefix25"",""prefix45"",""recompute""]",True,,969369.08453367,,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/263120.json,f3c6502d26d51629248c3471149404e6d9d2c14149fd1d80c3270879edf09a12,
vqav2,263120,101,263120004,3,other,FullLoad,fullload,1.0,Could this be a watering hole?,"[""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes""]",Yes,1.0,3869,2,918813e3f87ad492abef405095b723d3bafda86c2295e8670e3e5deed53cbea5,visionzip_image_only,601.3494490180165,601.6337020555511,23.728664964437485,625.3623670199886,625.4902230575681,371.12560437526554,1021313024,64,1984,1021313024,0,64,0,0.0,173.70239179581404,596.8214890453964,,,1.0,1.0,1.0,1021313024,,0,0,0,0,0,"[""fullload"",""prefix25"",""prefix45"",""recompute""]",True,969367.724363277,969367.724380803,4f8448fe76b160e99f48876a1f840c0533c3858758de9353e95fb640916dcf4c,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/263120.json,f3c6502d26d51629248c3471149404e6d9d2c14149fd1d80c3270879edf09a12,
vqav2,263120,101,263120004,3,other,Prefix25,prefix25,0.25,Could this be a watering hole?,"[""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes""]",Yes,1.0,3869,2,918813e3f87ad492abef405095b723d3bafda86c2295e8670e3e5deed53cbea5,visionzip_image_only,253.9211040129885,254.24731709063053,20.192842930555344,274.4401600211859,274.617298040539,133.3334738155827,283115520,65,512,268435456,14680064,64,1,0.16917276661843061,40.59468605555594,53.24390099849552,8.0,31,0.25806451612903225,0.27720739219712526,0.27720739219712526,1021313024,0.7055213291664213,0,0,0,0,1,"[""fullload"",""prefix25"",""prefix45"",""recompute""]",True,969368.386360719,969368.386391923,4f8448fe76b160e99f48876a1f840c0533c3858758de9353e95fb640916dcf4c,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/263120.json,f3c6502d26d51629248c3471149404e6d9d2c14149fd1d80c3270879edf09a12,"[[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7]]"
vqav2,263120,101,263120004,3,other,Prefix45,prefix45,0.45,Could this be a watering hole?,"[""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes"",""yes""]",Yes,1.0,3869,2,918813e3f87ad492abef405095b723d3bafda86c2295e8670e3e5deed53cbea5,visionzip_image_only,389.728048001416,389.9909019237384,20.060948096215725,410.05185001995414,410.22860002703965,217.15212590061128,484442112,65,896,469762048,14680064,64,1,0.34725258592516184,75.07512776646763,43.438531924039125,14.0,31,0.45161290322580644,0.47433264887063653,0.47433264887063653,1021313024,0.8541010942587376,0,0,0,0,2,"[""fullload"",""prefix25"",""prefix45"",""recompute""]",True,969368.67356433,969368.673584874,4f8448fe76b160e99f48876a1f840c0533c3858758de9353e95fb640916dcf4c,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/263120.json,f3c6502d26d51629248c3471149404e6d9d2c14149fd1d80c3270879edf09a12,"[[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13],[0,1,2,3,4,5,6,7,8,9,10,11,12,13]]"
vqav2,775,102,775001,0,object,ReComp,recompute,,What is in the rearview mirror?,"[""sign"",""advertisement"",""tree and buildings"",""building"",""sign"",""building"",""corona ad"",""sign"",""wall with mural"",""sign""]",Sign,1.0,9954,2,cda4652fdb767b5f0579b28a4a46a62d2805adde6288cf9c895702e217e102ad,not_applicable_recompute,483.29707502853125,497.43282003328204,18.94991402514279,516.3827340584248,516.4613040396944,0.0,0,0,0,0,0,0,0,0.0,,483.296983060427,,,,,,1124073472,,0,0,0,1,2,"[""prefix25"",""prefix45"",""recompute"",""fullload""]",True,,969372.39466515,,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/775.json,faa6ee401178ab46f69f5ea8d485605eefaacca83b23522c2dc65be1dce1fd52,
vqav2,775,102,775001,0,object,FullLoad,fullload,1.0,What is in the rearview mirror?,"[""sign"",""advertisement"",""tree and buildings"",""building"",""sign"",""building"",""corona ad"",""sign"",""wall with mural"",""sign""]",Sign,1.0,9954,2,cda4652fdb767b5f0579b28a4a46a62d2805adde6288cf9c895702e217e102ad,visionzip_image_only,767.1117200516164,767.3782670171931,26.322930003516376,793.7011970207095,793.8290680758655,478.4901614766568,1124073472,64,2176,1124073472,0,64,0,0.0,219.8071595048532,762.3481879709288,,,1.0,1.0,1.0,1124073472,,0,0,0,0,3,"[""prefix25"",""prefix45"",""recompute"",""fullload""]",True,969372.931169109,969372.93119512,e4fd515404bc9b46237daac63a79797f04d2ae0484f4cdc5f675b7bd0d06ccc3,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/775.json,faa6ee401178ab46f69f5ea8d485605eefaacca83b23522c2dc65be1dce1fd52,
vqav2,775,102,775001,0,object,Prefix25,prefix25,0.25,What is in the rearview mirror?,"[""sign"",""advertisement"",""tree and buildings"",""building"",""sign"",""building"",""corona ad"",""sign"",""wall with mural"",""sign""]",Sign,1.0,9954,2,cda4652fdb767b5f0579b28a4a46a62d2805adde6288cf9c895702e217e102ad,visionzip_image_only,284.0904069598764,284.6020309953019,19.980168086476624,304.5821990817785,304.7594950767234,149.9485137173906,285212672,65,512,268435456,16777216,64,1,0.201790826395154,52.290078019723296,47.83727694302797,8.0,34,0.23529411764705882,0.2537313432835821,0.2537313432835821,1124073472,0.7330434844954681,0,0,0,0,0,"[""prefix25"",""prefix45"",""recompute"",""fullload""]",True,969371.676832674,969371.676892962,e4fd515404bc9b46237daac63a79797f04d2ae0484f4cdc5f675b7bd0d06ccc3,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/775.json,faa6ee401178ab46f69f5ea8d485605eefaacca83b23522c2dc65be1dce1fd52,"[[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7]]"
vqav2,775,102,775001,0,object,Prefix45,prefix45,0.45,What is in the rearview mirror?,"[""sign"",""advertisement"",""tree and buildings"",""building"",""sign"",""building"",""corona ad"",""sign"",""wall with mural"",""sign""]",Sign,1.0,9954,2,cda4652fdb767b5f0579b28a4a46a62d2805adde6288cf9c895702e217e102ad,visionzip_image_only,379.67322301119566,379.95257996954024,19.392646965570748,399.345226935111,399.51778296381235,209.19488195795566,520093696,65,960,503316480,16777216,64,1,0.31740323174744844,74.86096175853163,42.557129985652864,15.0,34,0.4411764705882353,0.4626865671641791,0.4626865671641791,1124073472,0.8914303308289128,0,0,0,0,1,"[""prefix25"",""prefix45"",""recompute"",""fullload""]",True,969371.994402416,969371.994427099,e4fd515404bc9b46237daac63a79797f04d2ae0484f4cdc5f675b7bd0d06ccc3,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/775.json,faa6ee401178ab46f69f5ea8d485605eefaacca83b23522c2dc65be1dce1fd52,"[[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]]"
vqav2,775,102,775002,1,yes/no,ReComp,recompute,,Is the stop sign a reflection?,"[""no"",""no"",""no"",""no"",""no"",""no"",""no"",""unanswerable"",""no"",""no""]",Yes,0.0,3869,2,2d19b39353c10be0967840f6b6aadeb60e844a3940788cbf07e5f3388512cfde,not_applicable_recompute,453.86935805436224,468.2483630022034,19.26053303759545,487.50889603979886,487.61155805550516,0.0,0,0,0,0,0,0,0,0.0,,453.86926201172173,,,,,,1124073472,,0,0,0,1,1,"[""prefix45"",""recompute"",""fullload"",""prefix25""]",True,,969374.188630622,,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/775.json,faa6ee401178ab46f69f5ea8d485605eefaacca83b23522c2dc65be1dce1fd52,
vqav2,775,102,775002,1,yes/no,FullLoad,fullload,1.0,Is the stop sign a reflection?,"[""no"",""no"",""no"",""no"",""no"",""no"",""no"",""unanswerable"",""no"",""no""]",Yes,0.0,3869,2,2d19b39353c10be0967840f6b6aadeb60e844a3940788cbf07e5f3388512cfde,visionzip_image_only,737.8168010618538,738.0849589826539,19.76073591504246,757.8456948976964,757.9994949046522,463.19103753194213,1124073472,64,2176,1124073472,0,64,0,0.0,213.29654741566628,733.047683024779,,,1.0,1.0,1.0,1124073472,,0,0,0,0,2,"[""prefix45"",""recompute"",""fullload"",""prefix25""]",True,969374.696214377,969374.696238612,e4fd515404bc9b46237daac63a79797f04d2ae0484f4cdc5f675b7bd0d06ccc3,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/775.json,faa6ee401178ab46f69f5ea8d485605eefaacca83b23522c2dc65be1dce1fd52,
vqav2,775,102,775002,1,yes/no,Prefix25,prefix25,0.25,Is the stop sign a reflection?,"[""no"",""no"",""no"",""no"",""no"",""no"",""no"",""unanswerable"",""no"",""no""]",Yes,0.0,3869,2,2d19b39353c10be0967840f6b6aadeb60e844a3940788cbf07e5f3388512cfde,visionzip_image_only,255.50313794519752,255.90720598120242,19.673731992952526,275.58093797415495,275.75220295693725,140.52959065884352,285212672,65,512,268435456,16777216,64,1,0.20890391897410154,45.28078914154321,41.204984998330474,8.0,34,0.23529411764705882,0.2537313432835821,0.2537313432835821,1124073472,0.7330434844954681,0,0,0,0,3,"[""prefix45"",""recompute"",""fullload"",""prefix25""]",True,969375.49533275,969375.495380981,e4fd515404bc9b46237daac63a79797f04d2ae0484f4cdc5f675b7bd0d06ccc3,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/775.json,faa6ee401178ab46f69f5ea8d485605eefaacca83b23522c2dc65be1dce1fd52,"[[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7],[0,1,2,3,4,5,6,7]]"
vqav2,775,102,775002,1,yes/no,Prefix45,prefix45,0.45,Is the stop sign a reflection?,"[""no"",""no"",""no"",""no"",""no"",""no"",""no"",""unanswerable"",""no"",""no""]",Yes,0.0,3869,2,2d19b39353c10be0967840f6b6aadeb60e844a3940788cbf07e5f3388512cfde,visionzip_image_only,402.54590508993715,402.92321308515966,19.173101987689734,422.0963150728494,422.27041407022625,216.07956232037395,520093696,65,960,503316480,16777216,64,1,0.3620509523898363,80.57190862018615,48.021033057011664,15.0,34,0.4411764705882353,0.4626865671641791,0.4626865671641791,1124073472,0.8914303308289128,0,0,0,0,0,"[""prefix45"",""recompute"",""fullload"",""prefix25""]",True,969373.765560441,969373.765593031,e4fd515404bc9b46237daac63a79797f04d2ae0484f4cdc5f675b7bd0d06ccc3,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/775.json,faa6ee401178ab46f69f5ea8d485605eefaacca83b23522c2dc65be1dce1fd52,"[[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14],[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]]"
vqav2,775,102,775003,2,object,ReComp,recompute,,What kind of bike is this?,"[""honda"",""motorcycle"",""harley"",""not sure"",""motor"",""motorcycle"",""city bike"",""cheap"",""city bike"",""motorcycle""]",Motorcycle,1.0,16843,3,4414826462f61756542160e9e114f02da2d999c6d229ccc7c6dec420b3d5b1c6,not_applicable_recompute,477.37948107533157,491.615716018714,37.306064972653985,528.921780991368,528.9994069607928,0.0,0,0,0,0,0,0,0,0.0,,477.3793820058927,,,,,,1124073472,,0,0,0,1,0,"[""recompute"",""fullload"",""prefix25"",""prefix45""]",True,,969375.771788763,,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/775.json,faa6ee401178ab46f69f5ea8d485605eefaacca83b23522c2dc65be1dce1fd52,
vqav2,775,102,775003,2,object,FullLoad,fullload,1.0,What kind of bike is this?,"[""honda"",""motorcycle"",""harley"",""not sure"",""motor"",""motorcycle"",""city bike"",""cheap"",""city bike"",""motorcycle""]",Motorcycle,1.0,16843,3,4414826462f61756542160e9e114f02da2d999c6d229ccc7c6dec420b3d5b1c6,visionzip_image_only,791.8008390115574,792.057437938638,43.02180802915245,835.0792459677905,835.197428939864,488.2773442659527,1124073472,64,2176,1124073472,0,64,0,0.0,231.84142773970962,787.0649249525741,,,1.0,1.0,1.0,1124073472,,0,0,0,0,1,"[""recompute"",""fullload"",""prefix25"",""prefix45""]",True,969376.313138867,969376.313162946,e4fd515404bc9b46237daac63a79797f04d2ae0484f4cdc5f675b7bd0d06ccc3,,/home/dblab/hj/mllm_v2/runs/image_only_generalization/vqav2/images/775.json,faa6ee401178ab46f69f5ea8d485605eefaacca83b23522c2dc65be1dce1fd52,
