dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,first_token_id,generated_tokens,physical_layout,calibration_questions,retrieval,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,logical_kv_ratio_per_layer,fallback_rate,normal_chunk_count_total,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,total_actual_pread_bytes,mean_bytes_per_pread,normal_mean_bytes_per_pread,separator_mean_bytes_per_pread,static_score_calls,query_score_calls,diversity_calls,selection_mode,selected_chunk_ids_per_layer,separator_policy,reordered_prefix_store_validated,validated_prefix_layout,n_raters
gqa,fullload,FullLoad,1.0,full,n527589,201235536,How are the pieces of furniture on top of the floor called?,Shelves,"[""shelves""]",1.0,1383,4,calib_importance_sep_tail,4,fullload,,389.58117680158466,,,648.3915849821642,653.5789819899946,57.30618897359818,710.8851709635928,1226833920,2368,64,,598.228134564124,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,19169280.0,19169280.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n527589,201235536,How are the pieces of furniture on top of the floor called?,Shelves,"[""shelves""]",1.0,1383,4,calib_importance_sep_tail,4,prefix,0.20281376782804728,142.46898621786386,49.261924577876925,228.17580797709525,43.47370006144047,271.7111910460517,55.47424196265638,327.18543300870806,320864256,576,65,170.10717187076807,0.0,9.0,37,0.24324324324324326,0.26153846153846155,"[0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155, 0.26153846153846155]",0.0,288,301989888,18874368,64,1,320864256,4936373.169230769,4718592.0,18874368.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n262929,201752972,Which color is the bandana?,Black,"[""dark blue""]",0.0,6054,2,calib_importance_sep_tail,4,fullload,,355.8840309269726,,,600.7357439957559,605.7842229492962,19.462496042251587,625.2467189915478,1132462080,2176,64,,547.9722736636177,,,1.0,1.0,null,0.0,,1132462080,0,64,0,1132462080,17694720.0,17694720.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n262929,201752972,Which color is the bandana?,Pink,"[""dark blue""]",0.0,349,3,calib_importance_sep_tail,4,prefix,0.19894354045391083,150.51986055914313,47.35439631622285,229.31223805062473,36.28360899165273,265.63534105662256,36.97882394772023,302.6141650043428,293601280,512,65,175.87907053530216,0.0,8.0,34,0.23529411764705882,0.25925925925925924,"[0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924]",0.0,256,268435456,25165824,64,1,293601280,4516942.769230769,4194304.0,25165824.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n262929,201752809,Do the shoes look dark?,Yes,"[""yes""]",1.0,3869,2,calib_importance_sep_tail,4,fullload,,400.4232961451635,,,647.9567730566487,652.9800550779328,24.65146197937429,677.6315170573071,1132462080,2176,64,,590.0868775788695,,,1.0,1.0,null,0.0,,1132462080,0,64,0,1132462080,17694720.0,17694720.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n262929,201752809,Do the shoes look dark?,Yes,"[""yes""]",1.0,3869,2,calib_importance_sep_tail,4,prefix,0.15983125194907188,150.19406529609114,41.343651711940765,219.76051200181246,35.102294059470296,254.9030730733648,19.607075955718756,274.51014902908355,293601280,512,65,172.8852977976203,0.0,8.0,34,0.23529411764705882,0.25925925925925924,"[0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924]",0.0,256,268435456,25165824,64,1,293601280,4516942.769230769,4194304.0,25165824.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n262929,201752899,Is the bag small and dark?,No,"[""no""]",1.0,1939,2,calib_importance_sep_tail,4,fullload,,425.83201988600194,,,680.9504069387913,685.9541320009157,22.233044961467385,708.1871769623831,1132462080,2176,64,,618.6643588589504,,,1.0,1.0,null,0.0,,1132462080,0,64,0,1132462080,17694720.0,17694720.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n262929,201752899,Is the bag small and dark?,Yes,"[""no""]",0.0,3869,2,calib_importance_sep_tail,4,prefix,0.19176024943590164,165.48574902117252,48.925323877483606,245.05959392990917,39.77926296647638,284.89996294956654,18.608313985168934,303.5082769347355,293601280,512,65,190.2148820227012,0.0,8.0,34,0.23529411764705882,0.25925925925925924,"[0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924]",0.0,256,268435456,25165824,64,1,293601280,4516942.769230769,4194304.0,25165824.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n262929,201752784,How big is the hat above the tie?,Small,"[""small""]",1.0,18285,2,calib_importance_sep_tail,4,fullload,,363.44033712521195,,,587.1563000837341,592.0915710739791,19.051534007303417,611.1431050812826,1132462080,2176,64,,539.3487573601305,,,1.0,1.0,null,0.0,,1132462080,0,64,0,1132462080,17694720.0,17694720.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n262929,201752784,How big is the hat above the tie?,Small,"[""small""]",1.0,18285,2,calib_importance_sep_tail,4,prefix,0.15371281187981367,155.18606000114232,41.88621509820223,223.0160280596465,35.775635042227805,258.8365550618619,19.093525945208967,277.93008100707084,293601280,512,65,175.4855359904468,0.0,8.0,34,0.23529411764705882,0.25925925925925924,"[0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924]",0.0,256,268435456,25165824,64,1,293601280,4516942.769230769,4194304.0,25165824.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n262929,201752760,Do you see a scooter in front of the bag the boy is to the left of?,No,"[""no""]",1.0,1939,2,calib_importance_sep_tail,4,fullload,,341.0875118570402,,,545.5649479990825,550.5213419673964,19.33942607138306,569.8607680387795,1132462080,2176,64,,502.8098449110985,,,1.0,1.0,null,0.0,,1132462080,0,64,0,1132462080,17694720.0,17694720.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n262929,201752760,Do you see a scooter in front of the bag the boy is to the left of?,No,"[""no""]",1.0,1939,2,calib_importance_sep_tail,4,prefix,0.22466620430350304,171.7590360203758,54.81691297609359,260.76600910164416,56.85705807991326,317.6866160938516,18.55980698019266,336.2464230740443,293601280,512,65,199.97030997183174,0.0,8.0,34,0.23529411764705882,0.25925925925925924,"[0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924]",0.0,256,268435456,25165824,64,1,293601280,4516942.769230769,4194304.0,25165824.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n262929,201752607,Is the necktie dark?,Yes,"[""yes""]",1.0,3869,2,calib_importance_sep_tail,4,fullload,,398.08619173709303,,,638.1438609678298,643.152616918087,28.79005705472082,671.9426739728078,1132462080,2176,64,,581.242864835076,,,1.0,1.0,null,0.0,,1132462080,0,64,0,1132462080,17694720.0,17694720.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n262929,201752607,Is the necktie dark?,Yes,"[""yes""]",1.0,3869,2,calib_importance_sep_tail,4,prefix,0.18930609803646803,158.97930972278118,47.62634611688554,238.45314793288708,40.85235600359738,279.35678500216454,19.375092932023108,298.73187793418765,293601280,512,65,185.00866822432727,0.0,8.0,34,0.23529411764705882,0.25925925925925924,"[0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924, 0.25925925925925924]",0.0,256,268435456,25165824,64,1,293601280,4516942.769230769,4194304.0,25165824.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n48494,202116756,Are both the train station and the tunnel made out of the same material?,No,"[""yes""]",0.0,1939,2,calib_importance_sep_tail,4,fullload,,319.70320793334395,,,525.067901937291,529.2963249376044,20.559402066282928,549.8557270038873,767557632,1472,64,,460.14538512099534,,,1.0,1.0,null,0.0,,767557632,0,64,0,767557632,11993088.0,11993088.0,0.0,,,,,null,,,,0
gqa,layout_prefix_chunk,Layout+Prefix,0.25,chunk,n48494,202116756,Are both the train station and the tunnel made out of the same material?,No,"[""yes""]",0.0,1939,2,calib_importance_sep_tail,4,prefix,0.1684677554294467,140.36641805432737,40.84519809111953,205.27425000909716,46.279644942842424,251.61328096874058,18.782158964313567,270.39543993305415,213909504,384,65,159.5265578944236,0.0,6.0,23,0.2608695652173913,0.2786885245901639,"[0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639, 0.2786885245901639]",0.0,192,201326592,12582912,64,1,213909504,3290915.446153846,3145728.0,12582912.0,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",sidecar,True,calib_importance_sep_tail,0
gqa,fullload,FullLoad,1.0,full,n48494,202116920,What is the tunnel above the railroad made of?,Concrete,"[""concrete""]",1.0,1281,3,calib_importance_sep_tail,4,fullload,,372.67914158292115,,,578.241067007184,582.3339279741049,39.152221055701375,621.4861490298063,767557632,1472,64,,509.058975847438,,,1.0,1.0,null,0.0,,767557632,0,64,0,767557632,11993088.0,11993088.0,0.0,,,,,null,,,,0
