dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,generated_tokens,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,fallback_rate
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n472825,202101162,Who is wearing the jeans?,Boy,"[""skateboarder""]",0.0,2,16.96275419089943,243.02496167365462,59.32388087967411,362.14567703427747,43.14747703028843,405.3564300411381,19.347813969943672,424.70424401108176,314441728,576,255,279.36248085461557,0.0,9.0,37,0.24324324324324326,0.2465811965811966,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n472825,202101162,Who is wearing the jeans?,Boy,"[""skateboarder""]",0.0,2,23.154617054387927,413.73532509896904,96.9002450001426,618.0241979891434,40.164606005419046,658.2398790051229,19.28764401236549,677.5275230174884,611844096,1152,349,490.9802681650035,0.0,18.0,37,0.4864864864864865,0.48034188034188036,0.0
gqa,fullload,FullLoad,1.0,full,n472825,202101163,What is the skateboarder that is not female wearing?,Jeans,"[""jeans""]",1.0,3,,483.3084410056472,,,755.0302460440435,761.8346870294772,40.80927697941661,802.6439640088938,1226833920,2368,64,,698.6880021868274,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n472825,202101163,What is the skateboarder that is not female wearing?,Jeans,"[""jeans""]",1.0,3,,0.0,,,539.883635006845,539.8838210385293,38.00766996573657,577.8914910042658,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n472825,202101163,What is the skateboarder that is not female wearing?,Jeans,"[""jeans""]",1.0,3,,413.2207097718492,,,679.328745987732,685.9906489844434,40.627755981404334,726.6184049658477,978550784,2946,140,,637.9470970714465,,,0.7440878378378378,0.24615384615384617,0.1875
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n472825,202101163,What is the skateboarder that is not female wearing?,Jeans,"[""jeans""]",1.0,3,14.149381953757256,237.4015540117398,52.19167098402977,342.1087179449387,60.05165900569409,402.22453797468916,39.254077011719346,441.4786149864085,314441728,576,255,269.8281640186906,0.0,9.0,37,0.24324324324324326,0.2465811965811966,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n472825,202101163,What is the skateboarder that is not female wearing?,Jeans,"[""jeans""]",1.0,3,20.15855407807976,412.7678318764083,98.84090995183215,609.932994004339,52.37545003183186,662.3721470241435,39.33675796724856,701.708904991392,611844096,1152,349,484.28653506562114,0.0,18.0,37,0.4864864864864865,0.48034188034188036,0.0
gqa,fullload,FullLoad,1.0,full,n472825,202101161,Who is wearing jeans?,Boy,"[""skateboarder""]",0.0,2,,497.4919416708872,,,769.2410650197417,775.952184048947,42.71461599273607,818.666800041683,1226833920,2368,64,,708.857870195061,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n472825,202101161,Who is wearing jeans?,Boy,"[""skateboarder""]",0.0,2,,0.0,,,505.77067001722753,505.77089801663533,19.270971009973437,525.0418690266088,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n472825,202101161,Who is wearing jeans?,Boy,"[""skateboarder""]",0.0,2,,490.5067937797867,,,848.7965560052544,855.4465519846417,20.493926014751196,875.9404779993929,989954048,2966,164,,786.9003090891056,,,0.7525337837837838,0.24615384615384617,0.125
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n472825,202101161,Who is wearing jeans?,Boy,"[""skateboarder""]",0.0,2,11.40591874718666,230.84441880928352,46.40614317031577,321.94472203264013,35.50809103762731,357.49669902725145,19.541752990335226,377.0384520175867,314441728,576,255,258.3711961633526,0.0,9.0,37,0.24324324324324326,0.2465811965811966,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n472825,202101161,Who is wearing jeans?,Boy,"[""skateboarder""]",0.0,2,22.770077164750546,412.59398666443303,95.2471619239077,612.0091129560024,35.51019600126892,647.5666670012288,19.969471963122487,667.5361389643513,611844096,1152,349,486.96765990462154,0.0,18.0,37,0.4864864864864865,0.48034188034188036,0.0
gqa,fullload,FullLoad,1.0,full,n472825,202101149,Do you see a skateboarder that is not female?,Yes,"[""yes""]",1.0,2,,499.17669483693317,,,764.187305001542,771.0082909907214,20.37049102364108,791.3787820143625,1226833920,2368,64,,713.1141259451397,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n472825,202101149,Do you see a skateboarder that is not female?,No,"[""yes""]",0.0,2,,0.0,,,539.6091780276038,539.6094649913721,19.034881028346717,558.6443460197188,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n472825,202101149,Do you see a skateboarder that is not female?,No,"[""yes""]",0.0,2,,428.7830448593013,,,731.9865929894149,738.5512110195123,49.06255501555279,787.613766035065,939032576,2868,156,,679.7285657958128,,,0.7111486486486487,0.24615384615384617,0.09375
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n472825,202101149,Do you see a skateboarder that is not female?,No,"[""yes""]",0.0,2,12.448546069208533,233.842869696673,48.27227408532053,329.98761301860213,47.60280100163072,377.6386849931441,19.571381038986146,397.21006603213027,314441728,576,255,263.313242176082,0.0,9.0,37,0.24324324324324326,0.2465811965811966,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n472825,202101149,Do you see a skateboarder that is not female?,No,"[""yes""]",0.0,2,22.319353243801743,407.05623978283256,95.29753110837191,605.1123350043781,42.25759097607806,647.4360110005364,20.022694021463394,667.4587050219998,611844096,1152,349,480.50654405960813,0.0,18.0,37,0.4864864864864865,0.48034188034188036,0.0
gqa,fullload,FullLoad,1.0,full,n450919,2093976,How clean is the mud near the grass?,Dirty,"[""dirty""]",1.0,3,,381.84407976223156,,,639.2137790098786,645.9066179813817,39.05346000101417,684.9600779823959,1233125376,2368,64,,596.5116879087873,,,1.0,0.24489795918367346,0.0
gqa,recompute,ReComp,,none,n450919,2093976,How clean is the mud near the grass?,Dirty,"[""dirty""]",1.0,3,,0.0,,,532.449361984618,532.4495700187981,39.05171999940649,571.5012900182046,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n450919,2093976,How clean is the mud near the grass?,Dirty,"[""dirty""]",1.0,3,,432.6985871302895,,,795.2512279734947,801.9118329975754,41.44939797697589,843.3612309745513,1044774912,3070,136,,739.8678096360527,,,0.7964527027027027,0.24489795918367346,0.21875
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n450919,2093976,How clean is the mud near the grass?,Dirty,"[""dirty""]",1.0,3,16.94628590485081,195.53351128706709,59.83578693121672,314.1798819997348,41.71149100875482,355.9560460271314,38.51644595852122,394.4724919856526,324272128,576,273,231.19630984729156,0.0,9.0,37,0.24324324324324326,0.2465986394557823,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n450919,2093976,How clean is the mud near the grass?,Dirty,"[""dirty""]",1.0,3,23.312942939810455,359.1692061163485,103.0963419470936,581.7333160084672,36.312651995103806,618.0978740449063,37.86337695783004,655.9612510027364,622592000,1152,445,448.30220588482916,0.0,18.0,37,0.4864864864864865,0.48299319727891155,0.0
gqa,fullload,FullLoad,1.0,full,n450919,2093757,The hat is what size?,Small,"[""small""]",1.0,2,,406.6148231504485,,,681.2195869861171,687.8609959967434,19.858612038660794,707.7196080354042,1233125376,2368,64,,636.9792167679407,,,1.0,0.24489795918367346,0.0
gqa,recompute,ReComp,,none,n450919,2093757,The hat is what size?,Small,"[""small""]",1.0,2,,0.0,,,546.2135799461976,546.2137899594381,19.284603011328727,565.4983929707669,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n450919,2093757,The hat is what size?,Small,"[""small""]",1.0,2,,484.14840234909207,,,906.2091889791191,913.0400419817306,23.739980009850115,936.7800219915807,1071775744,3122,144,,837.5441523967311,,,0.8184121621621622,0.24489795918367346,0.25
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n450919,2093757,The hat is what size?,Small,"[""small""]",1.0,2,15.469491831026971,191.94576935842633,56.604383047670126,305.0325399963185,47.12926998035982,352.2276409785263,18.925120995845646,371.15276197437197,324272128,576,273,226.5937221236527,0.0,9.0,37,0.24324324324324326,0.2465986394557823,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n450919,2093757,The hat is what size?,Small,"[""small""]",1.0,2,23.402512015309185,346.9681580318138,105.45672802254558,565.1082319673151,46.761052042711526,611.940669012256,19.41917894873768,631.3598479609936,622592000,1152,445,429.2330389143899,0.0,18.0,37,0.4864864864864865,0.48299319727891155,0.0
gqa,fullload,FullLoad,1.0,full,n450919,2093752,Is the hat blue and small?,No,"[""no""]",1.0,2,,479.09208614146337,,,822.7664569858462,829.647586971987,19.88239702768624,849.5299839996733,1233125376,2368,64,,761.714793916326,,,1.0,0.24489795918367346,0.0
gqa,recompute,ReComp,,none,n450919,2093752,Is the hat blue and small?,No,"[""no""]",1.0,2,,0.0,,,517.3293689731508,517.3294829437509,19.17085802415386,536.5003409679048,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n450919,2093752,Is the hat blue and small?,No,"[""no""]",1.0,2,,485.8615509001538,,,913.6011610389687,920.3958250000142,25.61183797661215,946.0076629766263,1087242240,3152,130,,841.3747557206079,,,0.831081081081081,0.24489795918367346,0.28125
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n450919,2093752,Is the hat blue and small?,No,"[""no""]",1.0,2,12.110425916034728,179.44824794540182,47.715568041894585,275.71110997814685,37.730634037870914,313.4905369952321,19.069859001319855,332.56039599655196,324272128,576,273,209.76875082124025,0.0,9.0,37,0.24324324324324326,0.2465986394557823,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n450919,2093752,Is the hat blue and small?,No,"[""no""]",1.0,2,21.95925498381257,339.6424101665616,100.16463982174173,550.9540460188873,42.063608998432755,593.0836310144514,19.54521896550432,612.6288499799557,622592000,1152,445,421.8230979167856,0.0,18.0,37,0.4864864864864865,0.48299319727891155,0.0
gqa,fullload,FullLoad,1.0,full,n450919,2093912,What animal is in the mud?,Giraffe,"[""giraffe""]",1.0,4,,422.91964107425883,,,712.7190599567257,719.4780059508048,58.304531034082174,777.782536984887,1233125376,2368,64,,666.0740450024605,,,1.0,0.24489795918367346,0.0
gqa,recompute,ReComp,,none,n450919,2093912,What animal is in the mud?,Giraffe,"[""giraffe""]",1.0,4,,0.0,,,516.1554460064508,516.1558379768394,56.61239504115656,572.768233017996,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n450919,2093912,What animal is in the mud?,Giraffe,"[""giraffe""]",1.0,4,,441.6879780474119,,,812.4307980178855,819.1767960088328,65.22235297597945,884.3991489848122,1032716288,3046,156,,752.2132210433483,,,0.7863175675675675,0.24489795918367346,0.15625
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n450919,2093912,What animal is in the mud?,Giraffe,"[""giraffe""]",1.0,4,16.554721049033105,201.30471716402099,58.24876902624965,319.2523990292102,40.85861303610727,360.1760230376385,56.922030984424055,417.09805402206257,324272128,576,273,237.97068506246433,0.0,9.0,37,0.24324324324324326,0.2465986394557823,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n450919,2093912,What animal is in the mud?,Giraffe,"[""giraffe""]",1.0,4,21.640514896716923,348.8710668752901,105.63449579058215,566.6348139639013,41.85238300124183,608.5537489852868,58.09510103426874,666.6488500195555,622592000,1152,445,432.42444115458056,0.0,18.0,37,0.4864864864864865,0.48299319727891155,0.0
gqa,fullload,FullLoad,1.0,full,n450919,2093911,What animal is in the brown mud?,Giraffe,"[""giraffe""]",1.0,4,,425.31228793086484,,,693.4971369919367,700.250742956996,62.76779202744365,763.0185349844396,1233125376,2368,64,,638.7346490519121,,,1.0,0.24489795918367346,0.0
gqa,recompute,ReComp,,none,n450919,2093911,What animal is in the brown mud?,Giraffe,"[""giraffe""]",1.0,4,,0.0,,,540.3498469968326,540.3499350068159,56.56388099305332,596.9138159998693,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n450919,2093911,What animal is in the brown mud?,Giraffe,"[""giraffe""]",1.0,4,,477.24615107290447,,,886.7266019806266,893.5737629653886,62.949036015197635,956.5227989805862,1043988480,3068,146,,818.0232371087186,,,0.7956081081081081,0.24489795918367346,0.1875
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n450919,2093911,What animal is in the brown mud?,Giraffe,"[""giraffe""]",1.0,4,14.324351854156703,192.6618860452436,54.85027009854093,301.2071559787728,37.210320006124675,338.4642269811593,56.34801497217268,394.812241953332,324272128,576,273,225.7273910799995,0.0,9.0,37,0.24324324324324326,0.2465986394557823,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n450919,2093911,What animal is in the brown mud?,Giraffe,"[""giraffe""]",1.0,4,22.941803967114538,355.50266527570784,107.86993720103055,579.3563919723965,48.43735496979207,627.8602099628188,56.722303037531674,684.5825130003504,622592000,1152,445,441.4976572152227,0.0,18.0,37,0.4864864864864865,0.48299319727891155,0.0
gqa,fullload,FullLoad,1.0,full,n450919,2093918,Is there an elephant in the mud?,No,"[""no""]",1.0,2,,439.55049908254296,,,738.8256780104712,745.4533510026522,25.417955010198057,770.8713060128503,1233125376,2368,64,,682.209423976019,,,1.0,0.24489795918367346,0.0
gqa,recompute,ReComp,,none,n450919,2093918,Is there an elephant in the mud?,No,"[""no""]",1.0,2,,0.0,,,543.4309529955499,543.431147991214,19.228785997256637,562.6599339884706,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n450919,2093918,Is there an elephant in the mud?,No,"[""no""]",1.0,2,,422.40877804579213,,,777.3274969658814,784.0191159630194,28.322592028416693,812.3417079914361,1034289152,3050,132,,719.2893528845161,,,0.7880067567567568,0.24489795918367346,0.21875
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n450919,2093918,Is there an elephant in the mud?,No,"[""no""]",1.0,2,15.529323078226298,188.37808503303677,56.1568372650072,299.9590509571135,40.229305042885244,340.23754100780934,19.069737987592816,359.30727899540216,324272128,576,273,222.1003479207866,0.0,9.0,37,0.24324324324324326,0.2465986394557823,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n450919,2093918,Is there an elephant in the mud?,No,"[""no""]",1.0,2,24.02283309493214,351.3688041130081,106.10629711300135,575.746115995571,47.99758701119572,623.8090230035596,19.59362596971914,643.4026489732787,622592000,1152,445,438.6323509388603,0.0,18.0,37,0.4864864864864865,0.48299319727891155,0.0
gqa,fullload,FullLoad,1.0,full,n37274,202144724,What is sitting atop the crate?,Blender,"[""blender""]",1.0,3,,442.4067544750869,,,759.4316889881156,766.0003310302272,38.42059802263975,804.420929052867,1226833920,2368,64,,706.0159348184243,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n37274,202144724,What is sitting atop the crate?,Blender,"[""blender""]",1.0,3,,0.0,,,536.2463429919444,536.2465559737757,38.29027502797544,574.5368310017511,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n37274,202144724,What is sitting atop the crate?,Blender,"[""blender""]",1.0,3,,419.9195388937369,,,806.8231100332923,813.4648090344854,64.05071401968598,877.5155230541714,924352512,2840,148,,735.721715958789,,,0.6993243243243243,0.24615384615384617,0.09375
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n37274,202144724,What is sitting atop the crate?,Blender,"[""blender""]",1.0,3,16.910241218283772,185.183351917658,56.91585945896804,300.603473035153,49.98685797909275,350.6554519990459,39.00264098774642,389.6580929867923,316735488,576,271,220.38850805256516,0.0,9.0,37,0.24324324324324326,0.2465811965811966,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n37274,202144724,What is sitting atop the crate?,Blender,"[""blender""]",1.0,3,22.966569056734443,327.9518830240704,105.65579409012571,547.4635130376555,48.55520703131333,596.084064047318,38.738434959668666,634.8224990069866,610467840,1152,353,411.9329429231584,0.0,18.0,37,0.4864864864864865,0.49230769230769234,0.0
gqa,fullload,FullLoad,1.0,full,n37274,202144703,What appliance is right of the liquor?,Blender,"[""blender""]",1.0,3,,356.85478697996587,,,599.0302480058745,605.7018900173716,62.519139028154314,668.2210290455259,1226833920,2368,64,,560.9923450974748,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n37274,202144703,What appliance is right of the liquor?,Blender,"[""blender""]",1.0,3,,0.0,,,542.8623250336386,542.8624970372766,36.78758494788781,579.6500819851644,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n37274,202144703,What appliance is right of the liquor?,Blender,"[""blender""]",1.0,3,,448.48912401357666,,,861.7779979831539,868.4246049961075,40.492032014299184,908.9166370104067,954302464,2898,164,,787.2326979995705,,,0.7238175675675675,0.24615384615384617,0.125
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n37274,202144703,What appliance is right of the liquor?,Blender,"[""blender""]",1.0,3,16.93384302780032,181.38040031772107,58.29865002306178,298.24512999039143,42.348165006842464,340.6576910056174,38.974513998255134,379.6322050038725,316735488,576,271,216.85355104273185,0.0,9.0,37,0.24324324324324326,0.2465811965811966,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n37274,202144703,What appliance is right of the liquor?,Blender,"[""blender""]",1.0,3,20.030217827297747,312.83760885708034,95.08909686701372,510.3632769896649,45.2439789660275,555.6740089668892,38.6810380150564,594.3550469819456,610467840,1152,353,388.62520281691104,0.0,18.0,37,0.4864864864864865,0.49230769230769234,0.0
gqa,fullload,FullLoad,1.0,full,n37274,202144680,Which side is the blender on?,Right,"[""right""]",1.0,2,,393.1110398261808,,,678.6096029682085,685.2439059875906,21.31439105141908,706.5582970390096,1226833920,2368,64,,635.7581760385074,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n37274,202144680,Which side is the blender on?,Right,"[""right""]",1.0,2,,0.0,,,531.673724995926,531.6740249982104,19.500078982673585,551.174103980884,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n37274,202144680,Which side is the blender on?,Right,"[""right""]",1.0,2,,462.3009138740599,,,892.4930079956539,899.8136129812337,24.416203028522432,924.2298160097562,956399616,2902,136,,815.1932409964502,,,0.7255067567567568,0.24615384615384617,0.125
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n37274,202144680,Which side is the blender on?,Right,"[""right""]",1.0,2,12.174529081676155,167.18554688850418,49.02693390613422,262.6665410352871,46.9612879678607,309.6769970143214,19.174001994542778,328.85099900886416,316735488,576,271,195.69758122088388,0.0,9.0,37,0.24324324324324326,0.2465811965811966,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n37274,202144680,Which side is the blender on?,Right,"[""right""]",1.0,2,22.827853681519628,320.84031286649406,103.43900287989527,540.5837399885058,58.39199002366513,599.0448429947719,19.302211003378034,618.3470539981499,610467840,1152,353,404.18764686910436,0.0,18.0,37,0.4864864864864865,0.49230769230769234,0.0
gqa,fullload,FullLoad,1.0,full,n37274,202144681,What is the appliance to the right of the man that is in front of the bicycle?,Blender,"[""blender""]",1.0,3,,385.6170747894794,,,645.3399379970506,651.9088319619186,38.92046399414539,690.829295956064,1226833920,2368,64,,601.2122649117373,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n37274,202144681,What is the appliance to the right of the man that is in front of the bicycle?,Blender,"[""blender""]",1.0,3,,0.0,,,536.8131359573454,536.8132200092077,37.29264601133764,574.1058660205454,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n37274,202144681,What is the appliance to the right of the man that is in front of the bicycle?,Blender,"[""blender""]",1.0,3,,474.17339123785496,,,902.8690290288068,909.6162270288914,44.74756499985233,954.3637920287438,1024688128,3034,154,,826.5392609173432,,,0.78125,0.24615384615384617,0.1875
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n37274,202144681,What is the appliance to the right of the man that is in front of the bicycle?,Blender,"[""blender""]",1.0,3,11.81903382530436,165.4214232112281,47.932567133102566,259.28968499647453,38.74998801620677,298.0808360152878,38.54973497800529,336.6305709932931,316735488,576,271,193.55262099998072,0.0,9.0,37,0.24324324324324326,0.2465811965811966,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n37274,202144681,What is the appliance to the right of the man that is in front of the bicycle?,Blender,"[""blender""]",1.0,3,21.995791990775615,307.5317267794162,96.3926010299474,505.3912089788355,38.76345598837361,544.2002830095589,39.66767498059198,583.8679579901509,610467840,1152,353,380.07280410965905,0.0,18.0,37,0.4864864864864865,0.49230769230769234,0.0
gqa,fullload,FullLoad,1.0,full,n37274,202144469,Is the man that is to the left of the liquor wearing gloves?,No,"[""no""]",1.0,2,,429.9838859587908,,,737.5624920241535,744.1538239945658,19.438816991169006,763.5926409857348,1226833920,2368,64,,684.7170931869186,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n37274,202144469,Is the man that is to the left of the liquor wearing gloves?,No,"[""no""]",1.0,2,,0.0,,,532.140261027962,532.1403759880923,18.938224005978554,551.0785999940708,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n37274,202144469,Is the man that is to the left of the liquor wearing gloves?,No,"[""no""]",1.0,2,,433.5087771178223,,,828.1865720055066,835.0609799963422,53.763159026857466,888.8241390231997,1010008064,3006,158,,757.6870381017216,,,0.7694256756756757,0.24615384615384617,0.1875
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n37274,202144469,Is the man that is to the left of the liquor wearing gloves?,No,"[""no""]",1.0,2,15.98441880196333,188.28755902359262,59.91450627334416,305.483466014266,46.04023497086018,351.5867699752562,19.968574051745236,371.5553440270014,316735488,576,271,223.39865984395146,0.0,9.0,37,0.24324324324324326,0.2465811965811966,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n37274,202144469,Is the man that is to the left of the liquor wearing gloves?,No,"[""no""]",1.0,2,20.433401979971677,309.51804685173556,96.52477828785777,509.8943440243602,43.573345988988876,553.5350589780137,19.252977042924613,572.7880360209383,610467840,1152,353,386.20065926807,0.0,18.0,37,0.4864864864864865,0.49230769230769234,0.0
gqa,fullload,FullLoad,1.0,full,n37274,202144325,What do the watch and the bicycle have in common?,Color,"[""material""]",0.0,2,,455.65104711567983,,,774.1855409694836,781.2799889943562,19.6233430178836,800.9033320122398,1226833920,2368,64,,716.8024099664763,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n37274,202144325,What do the watch and the bicycle have in common?,Color,"[""material""]",0.0,2,,0.0,,,535.545835038647,535.5460540158674,18.96064099855721,554.5066950144246,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n37274,202144325,What do the watch and the bicycle have in common?,Color,"[""material""]",0.0,2,,440.6934840953909,,,832.0795960025862,839.0106679871678,28.932602028362453,867.9432700155303,1025736704,3036,156,,767.4170811078511,,,0.7820945945945946,0.24615384615384617,0.1875
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n37274,202144325,What do the watch and the bicycle have in common?,Color,"[""material""]",0.0,2,13.802999106701463,170.48829403938726,50.60377507470548,271.46610704949126,42.11237601703033,313.62946203444153,19.042233005166054,332.6716950396076,316735488,576,271,200.42380294762552,0.0,9.0,37,0.24324324324324326,0.2465811965811966,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n37274,202144325,What do the watch and the bicycle have in common?,Color,"[""material""]",0.0,2,22.58241397794336,312.9063040832989,100.08812416344881,516.9513569562696,57.148304011207074,574.1659050108865,19.791122002061456,593.957027012948,610467840,1152,353,387.3450320097618,0.0,18.0,37,0.4864864864864865,0.49230769230769234,0.0
gqa,fullload,FullLoad,1.0,full,n293477,20856909,Which kind of bag is green?,Purse,"[""purse""]",1.0,3,,379.8998107085936,,,649.2110019898973,655.798589985352,39.5606110105291,695.3592009958811,1226833920,2368,64,,608.1602631602436,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n293477,20856909,Which kind of bag is green?,Purse,"[""purse""]",1.0,3,,0.0,,,544.1252199816518,544.1254539764486,37.89473103825003,582.0201850146987,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n293477,20856909,Which kind of bag is green?,Purse,"[""purse""]",1.0,3,,399.20319261727855,,,739.2281049978919,745.9382020169869,44.68567098956555,790.6238730065525,1018986496,3024,142,,683.9488310506567,,,0.777027027027027,0.24615384615384617,0.21875
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n293477,20856909,Which kind of bag is green?,Purse,"[""purse""]",1.0,3,17.679145967122167,188.33514297148213,58.27758420491591,306.20766401989385,43.158146960195154,349.428066983819,38.477373018395156,387.90544000221416,313065472,576,297,223.87707809684798,0.0,9.0,37,0.24324324324324326,0.24743589743589745,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n293477,20856909,Which kind of bag is green?,Purse,"[""purse""]",1.0,3,19.856335944496095,315.44660666259006,91.90330986166373,508.0121390055865,50.32365000806749,558.4017890505493,38.408392982091755,596.810182032641,612761600,1152,399,389.5052558509633,0.0,18.0,37,0.4864864864864865,0.49230769230769234,0.0
gqa,fullload,FullLoad,1.0,full,n293477,20856756,What is the item of furniture called?,Bed,"[""bed""]",1.0,2,,431.44875700818375,,,746.3271720334888,753.0481889843941,19.854547979775816,772.9027369641699,1226833920,2368,64,,695.5840518930927,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n293477,20856756,What is the item of furniture called?,Bed,"[""bed""]",1.0,2,,0.0,,,538.0023169564083,538.0025089834817,19.00162099627778,557.0041299797595,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n293477,20856756,What is the item of furniture called?,Bed,"[""bed""]",1.0,2,,392.0553899370134,,,729.0504249976948,735.8121069846675,20.773414988070726,756.5855219727382,1025736704,3036,142,,678.7099790526554,,,0.7820945945945946,0.24615384615384617,0.1875
gqa,static_diverse_chunk@25,Static+Diverse,0.25,chunk,n293477,20856756,What is the item of furniture called?,Bed,"[""bed""]",1.0,2,16.566132951993495,185.58650685008615,59.75756701081991,305.4265389801003,41.74655902897939,347.23799099447206,19.38747096573934,366.6254619602114,313065472,576,297,222.92835399275646,0.0,9.0,37,0.24324324324324326,0.24743589743589745,0.0
gqa,static_diverse_chunk@50,Static+Diverse,0.5,chunk,n293477,20856756,What is the item of furniture called?,Bed,"[""bed""]",1.0,2,20.51564515568316,323.706477181986,97.82633499708027,532.4509920319542,44.106382003519684,576.6267600120045,19.816913991235197,596.4436740032397,612761600,1152,399,407.3762521147728,0.0,18.0,37,0.4864864864864865,0.49230769230769234,0.0
gqa,fullload,FullLoad,1.0,full,n293477,20856758,Which kind of furniture is it?,Bed,"[""bed""]",1.0,2,,453.86542816413566,,,755.1006759749725,761.8122790008783,19.71739303553477,781.5296720364131,1226833920,2368,64,,697.4579959060065,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n293477,20856758,Which kind of furniture is it?,Bed,"[""bed""]",1.0,2,,0.0,,,535.554512985982,535.554718982894,18.800751015078276,554.3554699979722,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n293477,20856758,Which kind of furniture is it?,Bed,"[""bed""]",1.0,2,,455.1870223367587,,,862.6362130162306,869.3615639931522,23.682405008003116,893.0439690011553,1036812288,3058,144,,789.9109880672768,,,0.7913851351351351,0.24615384615384617,0.21875
