dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,generated_tokens,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,fallback_rate
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n272098,201535661,"How do the food to the left of the rope look, white or dark brown?",Dark brown,"[""dark brown""]",1.0,3,13.462882896419615,213.00935314502567,44.054475030861795,301.06672400143,50.111782969906926,351.2411219999194,37.82078402582556,389.061906025745,257687552,448,265,236.78547114832327,0.0,7.0,46,0.15217391304347827,0.15300546448087432,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n272098,201535661,"How do the food to the left of the rope look, white or dark brown?",Dark brown,"[""dark brown""]",1.0,3,15.723398886620998,275.52824321901426,54.700518026947975,388.8223099638708,48.99075301364064,437.8769809845835,37.92003099806607,475.79701198264956,324796416,576,305,311.27045914763585,0.0,9.0,46,0.1956521739130435,0.1912568306010929,0.0
gqa,fullload,FullLoad,1.0,full,n272098,201535640,What food is frosted?,Donut,"[""donuts""]",0.0,3,,577.238192607183,,,927.2416749736294,934.9758389871567,45.0043780147098,979.9802170018665,1535115264,2944,64,,871.3374729268253,,,1.0,0.2459016393442623,0.0
gqa,recompute,ReComp,,none,n272098,201535640,What food is frosted?,Donut,"[""donuts""]",0.0,3,,0.0,,,708.1823120242916,708.1825979985297,37.91123500559479,746.0938330041245,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n272098,201535640,What food is frosted?,Donut,"[""donuts""]",0.0,3,,589.6273091202602,,,1070.2204979606904,1078.0059120152146,45.17876199679449,1123.184674012009,1195507712,3616,160,,998.7383810221218,,,0.7282608695652174,0.2459016393442623,0.0625
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n272098,201535640,What food is frosted?,Donuts,"[""donuts""]",1.0,3,12.918931141030043,169.98540190979838,41.62467079004273,251.20852299733087,39.58799800602719,290.8425030182116,39.17069500312209,330.01319802133366,191365120,320,189,189.91199124138802,0.0,5.0,46,0.10869565217391304,0.12090163934426229,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n272098,201535640,What food is frosted?,Donut,"[""donuts""]",0.0,3,11.462163995020092,209.2685669194907,39.97492964845151,288.07593998499215,53.096739982720464,341.2202089675702,38.34491898305714,379.56512795062736,257687552,448,265,229.99303007964045,0.0,7.0,46,0.15217391304347827,0.15300546448087432,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n272098,201535640,What food is frosted?,Donut,"[""donuts""]",0.0,3,15.74909797636792,273.62125675426796,54.396501975134015,386.0224900417961,44.586027041077614,430.67137204343453,38.7207439634949,469.3921160069294,324796416,576,305,308.798554178793,0.0,9.0,46,0.1956521739130435,0.1912568306010929,0.0
gqa,fullload,FullLoad,1.0,full,n472825,202101069,What is the gender of the skateboarder to the right of the lamp?,Male,"[""female""]",0.0,2,,472.8137376951054,,,728.9614239707589,735.8369319699705,20.463305991142988,756.3002379611135,1226833920,2368,64,,674.4767951313406,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n472825,202101069,What is the gender of the skateboarder to the right of the lamp?,Male,"[""female""]",0.0,2,,0.0,,,533.2797290175222,533.2799869938754,20.166467991657555,553.4464549855329,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n472825,202101069,What is the gender of the skateboarder to the right of the lamp?,Male,"[""female""]",0.0,2,,457.37465703859925,,,787.6239850302227,794.5386510109529,23.09548098128289,817.6341319922358,978092032,2946,146,,721.7415600898676,,,0.7440878378378378,0.24615384615384617,0.21875
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n472825,202101069,What is the gender of the skateboarder to the right of the lamp?,Male,"[""female""]",0.0,2,11.547209112904966,149.5016462286003,36.60579206189141,219.16869998676702,53.45154902897775,272.68241002457216,19.435059977695346,292.1174700022675,148963328,256,161,165.3579910635017,0.0,4.0,37,0.10810810810810811,0.10982905982905983,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n472825,202101069,What is the gender of the skateboarder to the right of the lamp?,Male,"[""female""]",0.0,2,11.525154870469123,196.11211982555687,37.49924595467746,270.4902569530532,38.68694003904238,309.22557099256665,19.70901497406885,328.9345859666355,214237184,384,227,215.4840049915947,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n472825,202101069,What is the gender of the skateboarder to the right of the lamp?,Male,"[""female""]",0.0,2,11.44227891927585,203.20607029134408,39.28732796339318,280.8245500200428,51.137796021066606,332.01116701820865,19.358385005034506,351.36955202324316,247332864,448,233,224.09373993286863,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
gqa,fullload,FullLoad,1.0,full,n472825,202101167,Who is riding on a skateboard?,Boy,"[""skateboarder""]",0.0,2,,505.7416459894739,,,801.374404982198,808.0334779806435,19.733354973141104,827.7668329537846,1226833920,2368,64,,741.755269235,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n472825,202101167,Who is riding on a skateboard?,Boy,"[""skateboarder""]",0.0,2,,0.0,,,544.9258189764805,544.9261260218918,19.408406980801374,564.3345330026932,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n472825,202101167,Who is riding on a skateboard?,Boy,"[""skateboarder""]",0.0,2,,439.2695522401482,,,741.904633003287,748.7186840153299,20.80583100905642,769.5245150243863,961183744,2912,154,,687.825218134094,,,0.7297297297297297,0.24615384615384617,0.15625
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n472825,202101167,Who is riding on a skateboard?,Skateboarder,"[""skateboarder""]",1.0,5,8.419695077463984,144.71195387886837,27.592374884989113,197.81900802627206,37.51215897500515,235.3771339985542,78.57297000009567,313.95010399864987,148963328,256,161,156.25750314211473,0.0,4.0,37,0.10810810810810811,0.10982905982905983,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n472825,202101167,Who is riding on a skateboard?,Boy,"[""skateboarder""]",0.0,2,11.656516988296062,203.08635506080464,38.073644042015076,278.17883796524256,47.74343699682504,325.98644198151305,19.425256992690265,345.4116989742033,214237184,384,227,222.542034171056,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n472825,202101167,Who is riding on a skateboard?,Boy,"[""skateboarder""]",0.0,2,11.257553182076663,203.36421707179397,39.233178133144975,280.7918640319258,36.1941049923189,317.0324630336836,19.52685200376436,336.55931503744796,247332864,448,233,224.58154580090195,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
gqa,fullload,FullLoad,1.0,full,n472825,202101162,Who is wearing the jeans?,Boy,"[""skateboarder""]",0.0,2,,464.8460783646442,,,705.1288149668835,711.8066260009073,19.80461203493178,731.611238035839,1226833920,2368,64,,654.7755601350218,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n472825,202101162,Who is wearing the jeans?,Boy,"[""skateboarder""]",0.0,2,,0.0,,,536.5782469743863,536.5785209578462,18.86407902929932,555.4425999871455,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n472825,202101162,Who is wearing the jeans?,Boy,"[""skateboarder""]",0.0,2,,487.76441597146913,,,862.2086680261418,868.9621509984136,23.80759100196883,892.7697420003824,977371136,2942,148,,789.1816547489725,,,0.7423986486486487,0.24615384615384617,0.125
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n472825,202101162,Who is wearing the jeans?,Boy,"[""skateboarder""]",0.0,2,9.91067587165162,146.49463415844366,32.29438589187339,208.07718200376257,65.30967599246651,273.44700298272073,33.35273003904149,306.7997330217622,148963328,256,161,160.1842359523289,0.0,4.0,37,0.10810810810810811,0.10982905982905983,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n472825,202101162,Who is wearing the jeans?,Boy,"[""skateboarder""]",0.0,2,10.423516971059144,201.17914385627955,35.27497703908011,270.38559201173484,37.21313300775364,307.6459530275315,20.321015967056155,327.96696899458766,214237184,384,227,218.81882118759677,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n472825,202101162,Who is wearing the jeans?,Boy,"[""skateboarder""]",0.0,2,11.209547985345125,202.18924363143742,39.06068205833435,279.2069540009834,38.3510539541021,317.605375952553,19.163403019774705,336.7687789723277,247332864,448,233,223.0545359198004,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
gqa,fullload,FullLoad,1.0,full,n472825,202101163,What is the skateboarder that is not female wearing?,Jeans,"[""jeans""]",1.0,3,,467.3345737392083,,,739.9626869591884,746.7525769607164,46.96496203541756,793.717538996134,1226833920,2368,64,,683.5406528552994,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n472825,202101163,What is the skateboarder that is not female wearing?,Jeans,"[""jeans""]",1.0,3,,0.0,,,546.5666340314783,546.5669020195492,37.07544301869348,583.6423450382426,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n472825,202101163,What is the skateboarder that is not female wearing?,Jeans,"[""jeans""]",1.0,3,,499.6523449663073,,,882.7457790030167,889.5001239725389,46.04132700478658,935.5414509773254,978550784,2946,140,,804.9644482089207,,,0.7440878378378378,0.24615384615384617,0.1875
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n472825,202101163,What is the skateboarder that is not female wearing?,Skateboard,"[""jeans""]",0.0,4,10.208510793745518,148.32266187295318,33.242068893741816,211.9389540166594,43.726462055929005,255.72604505578056,57.78974195709452,313.5157870128751,148963328,256,161,162.2001421637833,0.0,4.0,37,0.10810810810810811,0.10982905982905983,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n472825,202101163,What is the skateboarder that is not female wearing?,Hat,"[""jeans""]",0.0,2,14.528841013088822,210.95890802098438,43.34319208282977,297.7429869933985,51.94854299770668,349.7547800070606,19.299952022265643,369.05473202932626,214237184,384,227,233.65863790968433,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n472825,202101163,What is the skateboarder that is not female wearing?,Shirt,"[""jeans""]",0.0,3,16.595799010246992,211.25357184791937,49.67242304701358,310.93741802033037,60.90245599625632,371.9037900445983,38.29386696452275,410.19765700912103,247332864,448,233,238.52793499827385,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
gqa,fullload,FullLoad,1.0,full,n472825,202101161,Who is wearing jeans?,Boy,"[""skateboarder""]",0.0,2,,470.3880199813284,,,732.8452370129526,739.4750830135308,24.349636980332434,763.8247199938633,1226833920,2368,64,,682.1118938969448,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n472825,202101161,Who is wearing jeans?,Boy,"[""skateboarder""]",0.0,2,,0.0,,,505.97447296604514,505.97468396881595,20.17767704091966,526.1523610097356,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n472825,202101161,Who is wearing jeans?,Boy,"[""skateboarder""]",0.0,2,,452.07409013528377,,,773.4164990251884,780.067328014411,20.353353989776224,800.4206820041873,989954048,2966,164,,717.5805830629542,,,0.7525337837837838,0.24615384615384617,0.125
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n472825,202101161,Who is wearing jeans?,Skateboarder,"[""skateboarder""]",1.0,5,10.811849788296968,149.14718206273392,34.46437302045524,215.02660197438672,49.93008996825665,265.01932996325195,75.62734803650528,340.64667799975723,148963328,256,161,164.08583597512916,0.0,4.0,37,0.10810810810810811,0.10982905982905983,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n472825,202101161,Who is wearing jeans?,Boy,"[""skateboarder""]",0.0,2,14.852668973617256,198.27565480954945,43.68466488085687,285.93388199806213,50.452272000256926,336.435393022839,19.40878597088158,355.84417899372056,214237184,384,227,221.2966800434515,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n472825,202101161,Who is wearing jeans?,Boy,"[""skateboarder""]",0.0,2,16.407039191108197,210.90059133712202,49.74059690721333,310.36149500869215,40.942800987977535,351.3669110252522,19.40039300825447,370.76730403350666,247332864,448,233,238.01094299415126,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
gqa,fullload,FullLoad,1.0,full,n472825,202101149,Do you see a skateboarder that is not female?,Yes,"[""yes""]",1.0,2,,474.03062088415027,,,752.9411080176942,759.5212039886974,37.91781095787883,797.4390149465762,1226833920,2368,64,,697.2745861276053,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n472825,202101149,Do you see a skateboarder that is not female?,No,"[""yes""]",0.0,2,,0.0,,,537.6156029524282,537.6159909646958,19.76558699971065,557.3815779644065,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n472825,202101149,Do you see a skateboarder that is not female?,No,"[""yes""]",0.0,2,,476.351989666,,,843.5302559519187,850.5217399797402,24.54658702481538,875.0683270045556,939032576,2868,156,,770.2849818742834,,,0.7111486486486487,0.24615384615384617,0.09375
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n472825,202101149,Do you see a skateboarder that is not female?,No,"[""yes""]",0.0,2,9.636262955609709,145.69203986320645,30.540344829205424,204.6511999797076,36.66502598207444,241.36272398754954,19.384552026167512,260.74727601371706,148963328,256,161,158.8330969098024,0.0,4.0,37,0.10810810810810811,0.10982905982905983,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n472825,202101149,Do you see a skateboarder that is not female?,No,"[""yes""]",0.0,2,10.53771300939843,192.77926412178203,35.2062257588841,261.9484620518051,43.58048195717856,305.57715700706467,19.188900012522936,324.7660570195876,214237184,384,227,210.34594002412632,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n472825,202101149,Do you see a skateboarder that is not female?,No,"[""yes""]",0.0,2,16.42242312664166,211.1922288313508,49.85224490519613,311.04171997867525,41.805521002970636,352.9098950093612,19.364389998372644,372.27428500773385,247332864,448,233,238.5269509977661,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
gqa,fullload,FullLoad,1.0,full,n450919,2093976,How clean is the mud near the grass?,Dirty,"[""dirty""]",1.0,3,,423.0475801159628,,,698.4598659910262,705.1606359891593,39.91474100621417,745.0753769953735,1233125376,2368,64,,642.7216058946215,,,1.0,0.24489795918367346,0.0
gqa,recompute,ReComp,,none,n450919,2093976,How clean is the mud near the grass?,Dirty,"[""dirty""]",1.0,3,,0.0,,,539.6488179685548,539.6490269922651,37.39654301898554,577.0455700112507,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n450919,2093976,How clean is the mud near the grass?,Dirty,"[""dirty""]",1.0,3,,388.825450791046,,,700.9891269844957,708.455624000635,41.177759994752705,749.6333839953877,1044774912,3070,136,,647.7630090084858,,,0.7964527027027027,0.24489795918367346,0.21875
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n450919,2093976,How clean is the mud near the grass?,The giraffe is clean.,"[""dirty""]",0.0,8,11.925830272957683,106.91605391912162,38.14274910837412,178.79325000103563,44.80295901885256,223.65746303694323,134.63504594983533,358.29250898677856,157024256,256,141,123.01792483776808,0.0,4.0,37,0.10810810810810811,0.11054421768707483,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n450919,2093976,How clean is the mud near the grass?,Dirty,"[""dirty""]",1.0,3,12.659870961215347,155.81225941423327,40.34385510021821,234.91754598217085,35.138581006322056,270.10419499129057,39.434863021597266,309.53905801288784,223346688,384,231,175.95187510596588,0.0,6.0,37,0.16216216216216217,0.1649659863945578,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n450919,2093976,How clean is the mud near the grass?,Dirty,"[""dirty""]",1.0,3,16.57295902259648,166.8482146342285,51.35902704205364,268.89328903052956,42.44659299729392,311.404426000081,38.77007600385696,350.17450200393796,256901120,448,251,195.08415390737355,0.0,7.0,37,0.1891891891891892,0.1921768707482993,0.0
gqa,fullload,FullLoad,1.0,full,n450919,2093757,The hat is what size?,Small,"[""small""]",1.0,2,,391.3934790180065,,,639.5185689907521,646.2004010099918,19.882799999322742,666.0832010093145,1233125376,2368,64,,590.8687468036078,,,1.0,0.24489795918367346,0.0
gqa,recompute,ReComp,,none,n450919,2093757,The hat is what size?,Small,"[""small""]",1.0,2,,0.0,,,538.1515240296721,538.1518219946884,19.475407025311142,557.6272290199995,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n450919,2093757,The hat is what size?,Small,"[""small""]",1.0,2,,386.87049032887444,,,693.9005730091594,700.6447269814089,20.2905050246045,720.9352320060134,1071775744,3122,144,,643.7252688920125,,,0.8184121621621622,0.24489795918367346,0.25
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n450919,2093757,The hat is what size?,"The giraffe is sitting in a grassy area, possibly in a zoo","[""small""]",0.0,16,12.219716038089246,107.44507383788005,39.439213171135634,181.4068119856529,46.49460600921884,227.96171600930393,282.3497799690813,510.3114959783852,157024256,256,141,123.90801700530574,0.0,4.0,37,0.10810810810810811,0.11054421768707483,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n450919,2093757,The hat is what size?,Yes,"[""small""]",0.0,2,11.55077392468229,145.30004787957296,37.914585089311004,219.37675098888576,35.74756596935913,255.17167599173263,19.258762011304498,274.4304380030371,223346688,384,231,164.26989593310282,0.0,6.0,37,0.16216216216216217,0.1649659863945578,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n450919,2093757,The hat is what size?,Large,"[""small""]",0.0,3,11.855059070512652,153.6881597712636,39.82650500256568,232.5770619791001,35.79933999571949,268.4237689827569,38.890504045411944,307.3142730281688,256901120,448,251,175.2094301627949,0.0,7.0,37,0.1891891891891892,0.1921768707482993,0.0
gqa,fullload,FullLoad,1.0,full,n450919,2093752,Is the hat blue and small?,No,"[""no""]",1.0,2,,423.2056887121871,,,689.649150997866,696.3649929966778,19.776754023041576,716.1417470197193,1233125376,2368,64,,632.125664036721,,,1.0,0.24489795918367346,0.0
gqa,recompute,ReComp,,none,n450919,2093752,Is the hat blue and small?,No,"[""no""]",1.0,2,,0.0,,,510.24939195485786,510.2496650069952,19.456798036117107,529.7064630431123,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n450919,2093752,Is the hat blue and small?,No,"[""no""]",1.0,2,,469.35834689065814,,,865.0206580059603,871.8129459884949,26.553130010142922,898.3660759986378,1087242240,3152,130,,791.4671238977462,,,0.831081081081081,0.24489795918367346,0.28125
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n450919,2093752,Is the hat blue and small?,The giraffe is sitting on the ground.,"[""no""]",0.0,11,8.401203027460724,100.00894672702998,30.11514898389578,156.26744995824993,35.721174033824354,192.03494099201635,196.50500902207568,388.539950014092,157024256,256,141,112.2186171123758,0.0,4.0,37,0.10810810810810811,0.11054421768707483,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n450919,2093752,Is the hat blue and small?,No,"[""no""]",1.0,2,10.234895220492035,150.50683805020526,36.11498198006302,219.69775401521474,34.677130985073745,254.4239049893804,19.314313016366214,273.7382180057466,223346688,384,231,167.8135580732487,0.0,6.0,37,0.16216216216216217,0.1649659863945578,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n450919,2093752,Is the hat blue and small?,No,"[""no""]",1.0,2,10.829854814801365,153.4726499230601,39.92049500811845,230.8761599706486,34.76697095902637,265.6934519764036,19.54850903712213,285.2419610135257,256901120,448,251,174.47277292376384,0.0,7.0,37,0.1891891891891892,0.1921768707482993,0.0
gqa,fullload,FullLoad,1.0,full,n450919,2093912,What animal is in the mud?,Giraffe,"[""giraffe""]",1.0,4,,389.93058423511684,,,639.8921789950691,646.5888239908963,57.14285699650645,703.7316809874028,1233125376,2368,64,,591.6530109825544,,,1.0,0.24489795918367346,0.0
gqa,recompute,ReComp,,none,n450919,2093912,What animal is in the mud?,Giraffe,"[""giraffe""]",1.0,4,,0.0,,,510.1375330123119,510.1378129911609,55.80256198300049,565.9403749741614,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n450919,2093912,What animal is in the mud?,Giraffe,"[""giraffe""]",1.0,4,,413.1287938216701,,,744.4582500029355,751.177824975457,63.73549299314618,814.9133179686032,1032716288,3046,156,,684.619888139423,,,0.7863175675675675,0.24489795918367346,0.15625
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n450919,2093912,What animal is in the mud?,Giraffe,"[""giraffe""]",1.0,4,9.007768763694912,107.7403478557244,30.518135929014534,165.36393197020516,40.90760898543522,206.33234997512773,57.575886021368206,263.90823599649593,157024256,256,141,120.1378291589208,0.0,4.0,37,0.10810810810810811,0.11054421768707483,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n450919,2093912,What animal is in the mud?,Giraffe,"[""giraffe""]",1.0,4,15.031685994472355,158.55508419917896,46.016565116588026,248.97161696571857,49.48449396761134,298.5192269552499,55.66702602664009,354.18625298189,223346688,384,231,181.92425702000037,0.0,6.0,37,0.16216216216216217,0.1649659863945578,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n450919,2093912,What animal is in the mud?,Giraffe,"[""giraffe""]",1.0,4,14.654104830697179,172.21045237965882,47.3868417320773,268.4757970273495,42.594024969730526,311.1346740042791,57.16527201002464,368.2999460143037,256901120,448,251,200.34992968430743,0.0,7.0,37,0.1891891891891892,0.1921768707482993,0.0
gqa,fullload,FullLoad,1.0,full,n450919,2093911,What animal is in the brown mud?,Giraffe,"[""giraffe""]",1.0,4,,391.8311918969266,,,641.2262480007485,647.8769640089013,57.64873995212838,705.5257039610296,1233125376,2368,64,,593.2300383574329,,,1.0,0.24489795918367346,0.0
gqa,recompute,ReComp,,none,n450919,2093911,What animal is in the brown mud?,Giraffe,"[""giraffe""]",1.0,4,,0.0,,,543.6214560177177,543.6217309907079,56.716035993304104,600.337766984012,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n450919,2093911,What animal is in the brown mud?,Giraffe,"[""giraffe""]",1.0,4,,356.01507872343063,,,624.4618950295262,631.375188997481,59.93462400510907,691.3098130025901,1043988480,3068,146,,583.05013703648,,,0.7956081081081081,0.24489795918367346,0.1875
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n450919,2093911,What animal is in the brown mud?,Giraffe,"[""giraffe""]",1.0,4,9.015584830194712,107.69920132588595,29.02286290191114,163.02809200715274,35.91305302688852,198.98579502478242,57.04326799605042,256.02906302083284,157024256,256,141,119.48078405112028,0.0,4.0,37,0.10810810810810811,0.11054421768707483,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n450919,2093911,What animal is in the brown mud?,Giraffe,"[""giraffe""]",1.0,4,11.196721869055182,152.2255852469243,37.02159784734249,224.4173680082895,37.10800496628508,261.57205598428845,57.25308903492987,318.8251450192183,223346688,384,231,170.55506282486022,0.0,6.0,37,0.16216216216216217,0.1649659863945578,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n450919,2093911,What animal is in the brown mud?,Giraffe,"[""giraffe""]",1.0,4,12.010426842607558,164.43627909757197,41.88996402081102,245.96380401635543,46.66109598474577,292.68911300459877,57.36756999976933,350.0566830043681,256901120,448,251,186.16891698911786,0.0,7.0,37,0.1891891891891892,0.1921768707482993,0.0
gqa,fullload,FullLoad,1.0,full,n450919,2093918,Is there an elephant in the mud?,No,"[""no""]",1.0,2,,453.34394165547565,,,743.0572290322743,749.7273070039228,19.71691200742498,769.4442190113477,1233125376,2368,64,,683.228317881003,,,1.0,0.24489795918367346,0.0
gqa,recompute,ReComp,,none,n450919,2093918,Is there an elephant in the mud?,No,"[""no""]",1.0,2,,0.0,,,540.8089710399508,540.8092680154368,19.6373249636963,560.4465929791331,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n450919,2093918,Is there an elephant in the mud?,No,"[""no""]",1.0,2,,442.46341625694185,,,800.2804360003211,807.0125110098161,33.6780590005219,840.690570010338,1034289152,3050,132,,733.6398309562355,,,0.7880067567567568,0.24489795918367346,0.21875
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n450919,2093918,Is there an elephant in the mud?,No,"[""no""]",1.0,2,9.883725957479328,103.31056197173893,32.57212782045826,164.42282404750586,40.74039199622348,205.2240030025132,19.131888053379953,224.35589105589315,157024256,256,141,116.41529918415472,0.0,4.0,37,0.10810810810810811,0.11054421768707483,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n450919,2093918,Is there an elephant in the mud?,No,"[""no""]",1.0,2,11.06349821202457,142.5675007631071,37.00716304592788,214.84361996408552,37.6086009782739,252.49933399027213,19.58390697836876,272.0832409686409,223346688,384,231,160.88037809822708,0.0,6.0,37,0.16216216216216217,0.1649659863945578,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n450919,2093918,Is there an elephant in the mud?,No,"[""no""]",1.0,2,15.807268093340099,165.999393328093,49.87650504335761,264.77438904112205,65.14055404113606,329.979999049101,20.37253900198266,350.3525380510837,256901120,448,251,192.97147885663435,0.0,7.0,37,0.1891891891891892,0.1921768707482993,0.0
gqa,fullload,FullLoad,1.0,full,n37274,202144724,What is sitting atop the crate?,Blender,"[""blender""]",1.0,3,,381.4475300605409,,,629.7769759548828,636.5570039488375,38.40434300946072,674.9613469582982,1226833920,2368,64,,574.4903039885685,,,1.0,0.24615384615384617,0.0
gqa,recompute,ReComp,,none,n37274,202144724,What is sitting atop the crate?,Blender,"[""blender""]",1.0,3,,0.0,,,530.7583269895986,530.7585439877585,38.68876601336524,569.4473100011237,0,0,0,,,,,,,
gqa,sparsevlm,SparseVLM,0.25,token,n37274,202144724,What is sitting atop the crate?,Blender,"[""blender""]",1.0,3,,401.832961011678,,,748.0290880193934,754.7720340080559,58.856845018453896,813.6288790265098,924352512,2840,148,,676.0786928934976,,,0.6993243243243243,0.24615384615384617,0.09375
gqa,static_diverse_chunk@10,Static+Diverse,0.1,chunk,n37274,202144724,What is sitting atop the crate?,Blender,"[""blender""]",1.0,3,11.14570681238547,114.97146886540577,36.21494700200856,183.48445097217336,41.18370299693197,224.7286539641209,38.048472022637725,262.7771259867586,152174592,256,175,130.3252749494277,0.0,4.0,37,0.10810810810810811,0.10982905982905983,0.0
gqa,static_diverse_chunk@15,Static+Diverse,0.15,chunk,n37274,202144724,What is sitting atop the crate?,Blender,"[""blender""]",1.0,3,11.024118110071868,140.1151898317039,36.18074196856469,211.1192190204747,40.00742401694879,251.17341504665092,38.80467399721965,289.97808904387057,216072192,384,255,158.0224939971231,0.0,6.0,37,0.16216216216216217,0.16452991452991453,0.0
gqa,static_diverse_chunk@20,Static+Diverse,0.2,chunk,n37274,202144724,What is sitting atop the crate?,Blender,"[""blender""]",1.0,3,11.297850986011326,146.66703710099682,39.57417618948966,224.29544402984902,45.29712698422372,269.6413510129787,38.71838899794966,308.35974001092836,250085376,448,275,167.4704090692103,0.0,7.0,37,0.1891891891891892,0.1918803418803419,0.0
