dialog_id,image_id,turn_id,question_id,method_key,prediction,score,stored_legacy_score,scorer_disagreement,end_to_end_ttft_ms,request_e2e_ms,decode_ms,ssd_read_bytes,ssd_read_ms,normal_kv_preads,separator_preads,scatter_ms,first_k_planning_ms,selected_ratio,vision_forward_count,cache_hit
mtgqa_000660,n290409,3,201879696,prefix45,No,0.0,0.0,False,519.8688271921128,539.798352168873,19.75764986127615,589299712,298.7070505041629,64,1,90.85788461379707,0.38873893208801746,0.4594594594594595,0,True
mtgqa_000661,n290409,1,201879546,recompute,Truck,1.0,1.0,False,525.9714159183204,563.3793040178716,37.32166811823845,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000661,n290409,1,201879546,fullload,Truck,1.0,1.0,False,525.4111129324883,563.8731420040131,38.3737578522414,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000661,n290409,1,201879546,prefix25,Truck,1.0,1.0,False,525.914286961779,563.3028070442379,37.31068107299507,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000661,n290409,1,201879546,prefix45,Truck,1.0,1.0,False,525.1898241695017,563.1713629700243,37.896679947152734,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000661,n290409,2,201879609,recompute,Dog,1.0,1.0,False,558.3829840179533,577.3327411152422,18.87086988426745,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000661,n290409,2,201879609,fullload,Dog,1.0,1.0,False,909.9595411680639,929.9277991522104,19.841236993670464,1226833920,554.6052760910243,64,0,0.0,0.0,1.0,0,True
mtgqa_000661,n290409,2,201879609,prefix25,Dog,1.0,1.0,False,324.0657679270953,355.37058394402266,31.135238939896226,320864256,168.8506850041449,64,1,52.468224661424756,0.23026042617857456,0.24324324324324326,0,True
mtgqa_000661,n290409,2,201879609,prefix45,Dog,1.0,1.0,False,480.3407359868288,501.7994900699705,19.21876589767635,589299712,277.0551454741508,64,1,89.23829114064574,0.363075640052557,0.4594594594594595,0,True
mtgqa_000661,n290409,3,201879600,recompute,Yes,0.0,0.0,False,540.5674390494823,559.7087501082569,19.054125994443893,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000661,n290409,3,201879600,fullload,Yes,0.0,0.0,False,719.3874998483807,746.9987848307937,27.482204139232635,1226833920,469.2933401092887,64,0,0.0,0.0,1.0,0,True
mtgqa_000661,n290409,3,201879600,prefix25,Yes,0.0,0.0,False,327.3813249543309,347.018803935498,19.47032008320093,320864256,174.18558290228248,64,1,58.34822217002511,0.25964644737541676,0.24324324324324326,0,True
mtgqa_000661,n290409,3,201879600,prefix45,Yes,0.0,0.0,False,500.60969591140747,524.1095658857375,19.89901904016733,589299712,277.81952638179064,64,1,90.3051015920937,0.35879481583833694,0.4594594594594595,0,True
mtgqa_000662,n290409,1,201879469,recompute,Truck,1.0,1.0,False,544.9961079284549,582.3844750411808,37.31059096753597,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000662,n290409,1,201879469,fullload,Truck,1.0,1.0,False,555.1010458730161,593.0466989520937,37.861294113099575,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000662,n290409,1,201879469,prefix25,Truck,1.0,1.0,False,545.7765019964427,583.0142539925873,37.15824196115136,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000662,n290409,1,201879469,prefix45,Truck,1.0,1.0,False,545.0672111473978,583.398130023852,38.241931004449725,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000662,n290409,2,201879665,recompute,Dog,1.0,1.0,False,559.3387628905475,578.7862199358642,19.35798116028309,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000662,n290409,2,201879665,fullload,Dog,1.0,1.0,False,716.4732119999826,736.5825120359659,19.976431038230658,1226833920,461.29991370253265,64,0,0.0,0.0,1.0,0,True
mtgqa_000662,n290409,2,201879665,prefix25,Dog,1.0,1.0,False,320.35233289934695,340.1033158879727,19.576552091166377,320864256,172.81176801770926,64,1,57.52802803181112,0.2494361251592636,0.24324324324324326,0,True
mtgqa_000662,n290409,2,201879665,prefix45,Dog,1.0,1.0,False,454.41487804055214,474.19389290735126,19.597590900957584,589299712,259.7182337194681,64,1,82.64666702598333,0.3244057297706604,0.4594594594594595,0,True
mtgqa_000662,n290409,3,201879661,recompute,Yes,1.0,1.0,False,533.395515056327,552.4169730488211,18.935763044282794,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000662,n290409,3,201879661,fullload,Yes,1.0,1.0,False,791.5358350146562,811.3240778911859,19.654522882774472,1226833920,511.19317417033017,64,0,0.0,0.0,1.0,0,True
mtgqa_000662,n290409,3,201879661,prefix25,Yes,1.0,1.0,False,295.8153709769249,315.175361931324,19.194253953173757,320864256,162.95886156149209,64,1,52.22852830775082,0.22011389955878258,0.24324324324324326,0,True
mtgqa_000662,n290409,3,201879661,prefix45,Yes,1.0,1.0,False,435.94646104611456,456.36232988908887,19.022052874788642,589299712,231.10543191432953,64,1,90.37090768106282,0.3676866181194782,0.4594594594594595,0,True
mtgqa_000663,n290409,1,201879487,recompute,Large,0.0,0.0,False,521.3796680327505,558.9093000162393,37.44492004625499,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000663,n290409,1,201879487,fullload,Large,0.0,0.0,False,520.8658671472222,557.7624870929867,36.82321892119944,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000663,n290409,1,201879487,prefix25,Large,0.0,0.0,False,521.5681339614093,559.4683920498937,37.813819013535976,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000663,n290409,1,201879487,prefix45,Large,0.0,0.0,False,521.3549751788378,558.3972230087966,36.964023020118475,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000663,n290409,2,201879366,recompute,House,0.0,0.0,False,528.859845828265,548.0292169377208,19.07085906714201,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000663,n290409,2,201879366,fullload,House,0.0,0.0,False,860.1589170284569,887.1132549829781,26.818137848749757,1226833920,547.7228197269142,64,0,0.0,0.0,1.0,0,True
mtgqa_000663,n290409,2,201879366,prefix25,House,0.0,0.0,False,283.0745158717036,303.55242802761495,18.997845007106662,320864256,153.61195080913603,64,1,48.34212944842875,0.20481739193201065,0.24324324324324326,0,True
mtgqa_000663,n290409,2,201879366,prefix45,Bushes,0.0,0.0,False,478.6650671157986,521.5210600290447,39.52863602899015,589299712,259.8263791296631,64,1,86.02913469076157,0.34311297349631786,0.4594594594594595,0,True
mtgqa_000663,n290409,3,201879684,recompute,Tall,1.0,1.0,False,561.3650940358639,598.942861892283,37.50307997688651,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000663,n290409,3,201879684,fullload,Short,0.0,0.0,False,815.1250788941979,835.1156120188534,19.857575185596943,1226833920,519.4271947257221,64,0,0.0,0.0,1.0,0,True
mtgqa_000663,n290409,3,201879684,prefix25,10 feet,0.0,0.0,False,268.1412249803543,344.07002106308937,75.76558203436434,320864256,150.51350416615605,64,1,44.96137239038944,0.19151950255036354,0.24324324324324326,0,True
mtgqa_000663,n290409,3,201879684,prefix45,10 feet,0.0,0.0,False,476.3284570071846,551.2474561110139,74.75728401914239,589299712,268.98948824964464,64,1,88.36345374584198,0.3706649877130985,0.4594594594594595,0,True
mtgqa_000664,n290409,1,201879320,recompute,Truck,1.0,1.0,False,555.0985399167985,593.4361028485,38.248198106884956,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000664,n290409,1,201879320,fullload,Truck,1.0,1.0,False,555.3497150540352,593.0834210012108,37.653645034879446,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000664,n290409,1,201879320,prefix25,Truck,1.0,1.0,False,554.7431448940188,592.2867318149656,37.458768114447594,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000664,n290409,1,201879320,prefix45,Truck,1.0,1.0,False,555.6790879927576,593.0663829203695,37.30605496093631,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000664,n290409,2,201879533,recompute,Truck,1.0,1.0,False,558.2102229818702,595.9289949387312,37.638887064531446,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000664,n290409,2,201879533,fullload,Truck,1.0,1.0,False,771.7218929901719,811.3260429818183,39.49379990808666,1226833920,481.5994917880744,64,0,0.0,0.0,1.0,0,True
mtgqa_000664,n290409,2,201879533,prefix25,Truck,1.0,1.0,False,257.43599398992956,296.1953920312226,38.59356604516506,320864256,146.86468080617487,64,1,42.429559864103794,0.14695199206471443,0.24324324324324326,0,True
mtgqa_000664,n290409,2,201879533,prefix45,Truck,1.0,1.0,False,459.6348439808935,500.6798170506954,39.44030590355396,589299712,259.60477790795267,64,1,82.21960882656276,0.3229642752557993,0.4594594594594595,0,True
mtgqa_000664,n290409,3,201879652,recompute,Dog,1.0,1.0,False,568.7930448912084,588.2483830209821,19.366626162081957,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000664,n290409,3,201879652,fullload,Dog,1.0,1.0,False,875.5011989269406,900.0516969244927,24.428140139207244,1226833920,534.09423539415,64,0,0.0,0.0,1.0,0,True
mtgqa_000664,n290409,3,201879652,prefix25,Dog,1.0,1.0,False,310.5979640968144,330.1714970730245,19.407404819503427,320864256,165.76445917598903,64,1,57.59247811511159,0.24537183344364166,0.24324324324324326,0,True
mtgqa_000664,n290409,3,201879652,prefix45,Dog,1.0,1.0,False,454.2346990201622,473.4687120653689,19.063853891566396,589299712,257.99687136895955,64,1,84.1389091219753,0.3443851601332426,0.4594594594594595,0,True
mtgqa_000665,n290409,1,201879385,recompute,Left,0.0,0.0,False,555.4109839722514,574.6772370766848,19.17504402808845,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000665,n290409,1,201879385,fullload,Left,0.0,0.0,False,555.1099181175232,573.7788430415094,18.58332590200007,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000665,n290409,1,201879385,prefix25,Left,0.0,0.0,False,555.1266779657453,574.6495120692998,19.431577064096928,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000665,n290409,1,201879385,prefix45,Left,0.0,0.0,False,555.2855699788779,573.929077014327,18.5638889670372,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000665,n290409,2,201879365,recompute,House,0.0,0.0,False,529.878243105486,549.0590981207788,19.089434994384646,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000665,n290409,2,201879365,fullload,House,0.0,0.0,False,734.3986579217017,755.9423139318824,21.41504199244082,1226833920,478.9949911646545,64,0,0.0,0.0,1.0,0,True
mtgqa_000665,n290409,2,201879365,prefix25,Bushes,0.0,0.0,False,255.96619700081646,295.4614970367402,39.32890901342034,320864256,145.53764322772622,64,1,43.26383862644434,0.14798343181610107,0.24324324324324326,0,True
mtgqa_000665,n290409,2,201879365,prefix45,Bushes,0.0,0.0,False,410.3002978954464,449.54573502764106,39.07118597999215,589299712,244.98521559871733,64,1,75.54803742095828,0.26628258638083935,0.4594594594594595,0,True
mtgqa_000665,n290409,3,201879712,recompute,Yes,0.0,0.0,False,537.4594770837575,556.4897609874606,18.952307989820838,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000665,n290409,3,201879712,fullload,Yes,0.0,0.0,False,708.2271808758378,758.7430239655077,50.387263065204024,1226833920,464.7522803861648,64,0,0.0,0.0,1.0,0,True
mtgqa_000665,n290409,3,201879712,prefix25,Yes,0.0,0.0,False,313.2803589105606,334.59157100878656,19.4752539973706,320864256,171.426382381469,64,1,56.66600214317441,0.2626180648803711,0.24324324324324326,0,True
mtgqa_000665,n290409,3,201879712,prefix45,Yes,0.0,0.0,False,402.35738013871014,424.1444650106132,19.151180051267147,589299712,231.9915872067213,64,1,73.55631003156304,0.2712563145905733,0.4594594594594595,0,True
mtgqa_000666,n290409,1,201879329,recompute,Red,1.0,1.0,False,554.8362031113356,573.8051070366055,18.885086057707667,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000666,n290409,1,201879329,fullload,Red,1.0,1.0,False,564.2157460097224,583.2693281117827,18.96646711975336,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000666,n290409,1,201879329,prefix25,Red,1.0,1.0,False,555.125555023551,574.1910410579294,18.97578197531402,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000666,n290409,1,201879329,prefix45,Red,1.0,1.0,False,554.6283200383186,574.4079248979688,19.685804843902588,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000666,n290409,2,201879511,recompute,Yes,0.0,0.0,False,565.95453992486,585.2805769536644,19.230452133342624,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000666,n290409,2,201879511,fullload,Yes,0.0,0.0,False,928.1575509812683,948.0368350632489,19.746836042031646,1226833920,509.5615310128778,64,0,0.0,0.0,1.0,0,True
mtgqa_000666,n290409,2,201879511,prefix25,Yes,0.0,0.0,False,262.98047904856503,282.75290806777775,19.602061016485095,320864256,149.55029636621475,64,1,43.73479331843555,0.1817720476537943,0.24324324324324326,0,True
mtgqa_000666,n290409,2,201879511,prefix45,Yes,0.0,0.0,False,474.21833011321723,494.16558304801583,19.781079841777682,589299712,268.8994877971709,64,1,86.63405128754675,0.360327772796154,0.4594594594594595,0,True
mtgqa_000666,n290409,3,201879656,recompute,Dog,1.0,1.0,False,568.5900510288775,587.691901018843,19.017182057723403,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000666,n290409,3,201879656,fullload,Dog,1.0,1.0,False,744.562875945121,777.2342870011926,32.53741888329387,1226833920,480.6482903659344,64,0,0.0,0.0,1.0,0,True
mtgqa_000666,n290409,3,201879656,prefix25,Dog,1.0,1.0,False,355.57592916302383,375.0091171823442,19.264302914962173,320864256,207.86207355558872,64,1,57.3646470438689,0.24437741376459599,0.24324324324324326,0,True
mtgqa_000666,n290409,3,201879656,prefix45,Dog,1.0,1.0,False,459.9382779560983,479.82110688462853,19.71359900198877,589299712,258.98142741061747,64,1,87.36675302498043,0.3681385423988104,0.4594594594594595,0,True
mtgqa_000667,n290409,1,201879431,recompute,Yes,0.0,0.0,False,522.0355440396816,541.7953950818628,19.662610022351146,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000667,n290409,1,201879431,fullload,Yes,0.0,0.0,False,520.7815589383245,541.0755970515311,20.191827090457082,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000667,n290409,1,201879431,prefix25,Yes,0.0,0.0,False,521.5512630529702,541.2002601660788,19.5545949973166,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000667,n290409,1,201879431,prefix45,Yes,0.0,0.0,False,520.8529520314187,540.807883022353,19.858727930113673,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000667,n290409,2,201879658,recompute,Truck,1.0,1.0,False,558.6548340506852,596.385169075802,37.64335997402668,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000667,n290409,2,201879658,fullload,Truck,1.0,1.0,False,740.5844877939671,783.7481228634715,43.04753919132054,1226833920,476.41949192620814,64,0,0.0,0.0,1.0,0,True
mtgqa_000667,n290409,2,201879658,prefix25,Truck,1.0,1.0,False,248.7089082133025,287.2976551298052,38.42536988668144,320864256,136.66925253346562,64,1,43.760552536696196,0.17085392028093338,0.24324324324324326,0,True
mtgqa_000667,n290409,2,201879658,prefix45,Truck,1.0,1.0,False,454.3589211534709,493.9873390831053,39.46404787711799,589299712,262.67535728402436,64,1,85.63351375050843,0.35237311385571957,0.4594594594594595,0,True
mtgqa_000667,n290409,3,201879352,recompute,Yes,1.0,1.0,False,570.1608860399574,589.0467299614102,18.797262804582715,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000667,n290409,3,201879352,fullload,Yes,1.0,1.0,False,700.9838449303061,738.6351209133863,37.51501510851085,1226833920,455.34007949754596,64,0,0.0,0.0,1.0,0,True
mtgqa_000667,n290409,3,201879352,prefix25,Yes,1.0,1.0,False,293.10138802975416,313.055481063202,19.7405859362334,320864256,150.50804009661078,64,1,51.728639751672745,0.19780965521931648,0.24324324324324326,0,True
mtgqa_000667,n290409,3,201879352,prefix45,Yes,1.0,1.0,False,439.583043102175,459.3344940803945,19.582162844017148,589299712,247.9914475698024,64,1,82.54372561350465,0.32077054493129253,0.4594594594594595,0,True
mtgqa_000668,n527290,1,20541270,recompute,Right,1.0,1.0,False,526.1827469803393,545.9462068974972,19.668024964630604,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000668,n527290,1,20541270,fullload,Right,1.0,1.0,False,526.3615290168673,545.1685150619596,18.728428054600954,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000668,n527290,1,20541270,prefix25,Right,1.0,1.0,False,526.3027679175138,545.5997749231756,19.21515096910298,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000668,n527290,1,20541270,prefix45,Right,1.0,1.0,False,544.8963849339634,563.8575737830251,18.87076790444553,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000668,n527290,2,20541727,recompute,No,1.0,1.0,False,529.7842111904174,548.9743121434003,19.095473922789097,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000668,n527290,2,20541727,fullload,No,1.0,1.0,False,827.6615389622748,865.8420529682189,38.052406860515475,1226833920,524.3530473671854,64,0,0.0,0.0,1.0,0,True
mtgqa_000668,n527290,2,20541727,prefix25,No,1.0,1.0,False,298.4911168459803,319.9224330019206,19.43665510043502,320864256,150.74667008593678,64,1,56.1846112832427,0.2509795594960451,0.24324324324324326,0,True
mtgqa_000668,n527290,2,20541727,prefix45,No,1.0,1.0,False,476.7975499853492,498.133088927716,19.608305068686604,589299712,247.4702289327979,64,1,91.52607200667262,0.3849226050078869,0.4594594594594595,0,True
mtgqa_000668,n527290,3,20541514,recompute,Right,1.0,1.0,False,545.7396230194718,565.1468590367585,19.32657603174448,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000668,n527290,3,20541514,fullload,Right,1.0,1.0,False,756.7314400803298,777.4123079143465,20.53625788539648,1226833920,482.7565911691636,64,0,0.0,0.0,1.0,0,True
mtgqa_000668,n527290,3,20541514,prefix25,Right,1.0,1.0,False,286.3774988800287,305.7636679150164,19.217010121792555,320864256,147.67624507658184,64,1,54.85798534937203,0.24878163821995258,0.24324324324324326,0,True
mtgqa_000668,n527290,3,20541514,prefix45,Right,1.0,1.0,False,460.99083218723536,499.57075202837586,38.40924985706806,589299712,244.47594326920807,64,1,85.2463215123862,0.3553710412234068,0.4594594594594595,0,True
mtgqa_000669,n527290,1,20541546,recompute,Right,1.0,1.0,False,554.6105760149658,573.6495440360159,18.949579913169146,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000669,n527290,1,20541546,fullload,Right,1.0,1.0,False,554.9563390668482,574.172463035211,19.11697001196444,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000669,n527290,1,20541546,prefix25,Right,1.0,1.0,False,555.0178159028292,574.093819828704,18.972843885421753,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000669,n527290,1,20541546,prefix45,Right,1.0,1.0,False,554.9589619040489,573.8583349157125,18.816460156813264,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000669,n527290,2,20541288,recompute,Left,1.0,1.0,False,554.2816210072488,574.0309180691838,19.657041179016232,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000669,n527290,2,20541288,fullload,Left,1.0,1.0,False,783.7225820403546,803.5551200155169,19.70654190517962,1226833920,497.53864016383886,64,0,0.0,0.0,1.0,0,True
mtgqa_000669,n527290,2,20541288,prefix25,Right,0.0,0.0,False,278.2072511035949,297.85709409043193,19.474758999422193,320864256,143.64869776181877,64,1,52.904297364875674,0.230870908126235,0.24324324324324326,0,True
mtgqa_000669,n527290,2,20541288,prefix45,Left,1.0,1.0,False,386.75718498416245,406.44732885994017,19.526397809386253,589299712,219.96946702711284,64,1,73.44720349647105,0.27832621708512306,0.4594594594594595,0,True
mtgqa_000669,n527290,3,20541567,recompute,Yes,1.0,1.0,False,542.5173158291727,561.7227209731936,19.11327103152871,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000669,n527290,3,20541567,fullload,Yes,1.0,1.0,False,760.8568810392171,780.8106739539653,19.81569780036807,1226833920,482.5564450584352,64,0,0.0,0.0,1.0,0,True
mtgqa_000669,n527290,3,20541567,prefix25,Yes,1.0,1.0,False,291.8161570560187,312.5940610188991,18.937360029667616,320864256,153.90799031592906,64,1,57.39444610662758,0.26254053227603436,0.24324324324324326,0,True
mtgqa_000669,n527290,3,20541567,prefix45,Yes,1.0,1.0,False,473.77841803245246,493.85573086328804,19.90724983625114,589299712,256.005717208609,64,1,90.10514779947698,0.37072901614010334,0.4594594594594595,0,True
mtgqa_000670,n527290,1,20541534,recompute,Television,1.0,1.0,False,555.1098599098623,573.959186905995,18.772762967273593,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000670,n527290,1,20541534,fullload,Television,1.0,1.0,False,563.591895159334,582.0814580656588,18.409561831504107,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000670,n527290,1,20541534,prefix25,Television,1.0,1.0,False,555.5434881243855,580.0264610443264,24.337515933439136,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000670,n527290,1,20541534,prefix45,Television,1.0,1.0,False,555.7820121757686,575.8998279925436,20.015864865854383,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000670,n527290,2,20541247,recompute,Gray,1.0,1.0,False,535.3769110515714,554.5664019882679,19.106539897620678,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000670,n527290,2,20541247,fullload,Gray,1.0,1.0,False,784.6098910085857,804.6607198193669,19.921235973015428,1226833920,497.4184688180685,64,0,0.0,0.0,1.0,0,True
mtgqa_000670,n527290,2,20541247,prefix25,Gray,1.0,1.0,False,296.7629369813949,315.9834679681808,19.053538097068667,320864256,146.2634140625596,64,1,55.712531786412,0.231677433475852,0.24324324324324326,0,True
mtgqa_000670,n527290,2,20541247,prefix45,Gray,1.0,1.0,False,462.22296520136297,481.3625421375036,18.97313492372632,589299712,256.23763375915587,64,1,87.98246853984892,0.35705999471247196,0.4594594594594595,0,True
mtgqa_000670,n527290,3,20541479,recompute,Chairs,0.0,0.0,False,535.364453913644,572.7504098322242,37.29181201197207,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000670,n527290,3,20541479,fullload,Chairs,0.0,0.0,False,704.7412600368261,743.665762944147,38.80953602492809,1226833920,458.5182254668325,64,0,0.0,0.0,1.0,0,True
mtgqa_000670,n527290,3,20541479,prefix25,Chairs,0.0,0.0,False,287.9226349759847,326.96766103617847,38.875035010278225,320864256,149.4433730840683,64,1,54.49937214143574,0.251655001193285,0.24324324324324326,0,True
mtgqa_000670,n527290,3,20541479,prefix45,Chairs,0.0,0.0,False,464.7599889431149,503.72979301027954,37.76185307651758,589299712,257.5136760715395,64,1,91.28520172089338,0.3778464160859585,0.4594594594594595,0,True
mtgqa_000671,n527290,1,20541478,recompute,Green,0.0,0.0,False,524.579897057265,544.292519101873,19.616151927039027,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000671,n527290,1,20541478,fullload,Green,0.0,0.0,False,524.5654580648988,543.895143084228,19.23851715400815,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000671,n527290,1,20541478,prefix25,Green,0.0,0.0,False,525.8369001094252,545.5088499002159,19.584549823775887,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000671,n527290,1,20541478,prefix45,Green,0.0,0.0,False,524.8063211329281,544.1884570755064,19.285970833152533,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000671,n527290,2,20541456,recompute,Left,0.0,0.0,False,557.6281510293484,577.6426000520587,19.912668969482183,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000671,n527290,2,20541456,fullload,Left,0.0,0.0,False,855.4646410048008,876.0047520045191,20.405856193974614,1226833920,530.320210615173,64,0,0.0,0.0,1.0,0,True
mtgqa_000671,n527290,2,20541456,prefix25,Right,1.0,1.0,False,270.08740580640733,289.79683690704405,19.535353174433112,320864256,136.46559021435678,64,1,47.43335489183664,0.1884817611426115,0.24324324324324326,0,True
mtgqa_000671,n527290,2,20541456,prefix45,Left,0.0,0.0,False,463.64379092119634,491.48124386556447,26.19264111854136,589299712,246.88334460370243,64,1,86.75160352140665,0.3522916231304407,0.4594594594594595,0,True
mtgqa_000671,n527290,3,20541130,recompute,Striped,1.0,1.0,False,565.536828013137,622.9150518774986,57.292907033115625,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000671,n527290,3,20541130,fullload,Striped,1.0,1.0,False,754.3305198196322,811.339357867837,56.895733112469316,1226833920,468.32713345065713,64,0,0.0,0.0,1.0,0,True
mtgqa_000671,n527290,3,20541130,prefix25,Striped,1.0,1.0,False,246.00971909239888,304.2644839733839,58.083748910576105,320864256,129.63620526716113,64,1,43.91452530398965,0.1968243159353733,0.24324324324324326,0,True
mtgqa_000671,n527290,3,20541130,prefix45,Striped,1.0,1.0,False,388.72134918347,447.99810904078186,59.113731840625405,589299712,214.44322424940765,64,1,73.41836020350456,0.28598750941455364,0.4594594594594595,0,True
mtgqa_000672,n527290,1,20541220,recompute,Table,1.0,1.0,False,526.0879951529205,544.7676780167967,18.60174792818725,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000672,n527290,1,20541220,fullload,Table,1.0,1.0,False,526.6897729597986,545.8271850366145,19.043514039367437,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000672,n527290,1,20541220,prefix25,Table,1.0,1.0,False,526.1092111468315,545.383928110823,19.1902460064739,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000672,n527290,1,20541220,prefix45,Table,1.0,1.0,False,527.5360050145537,547.4044210277498,19.776797853410244,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000672,n527290,2,20541225,recompute,Yes,1.0,1.0,False,529.4630050193518,549.2373660672456,19.68353404663503,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000672,n527290,2,20541225,fullload,Yes,1.0,1.0,False,818.4272439684719,838.1115570664406,19.540574168786407,1226833920,517.360019730404,64,0,0.0,0.0,1.0,0,True
mtgqa_000672,n527290,2,20541225,prefix25,Yes,1.0,1.0,False,302.23331693559885,322.4655610974878,19.461191026493907,320864256,149.1541361901909,64,1,55.64613826572895,0.2445767167955637,0.24324324324324326,0,True
mtgqa_000672,n527290,2,20541225,prefix45,Yes,1.0,1.0,False,388.5584780946374,410.00120691023767,20.314046880230308,589299712,217.1092163771391,64,1,73.9598476793617,0.2812368329614401,0.4594594594594595,0,True
mtgqa_000672,n527290,3,20541143,recompute,White,1.0,1.0,False,566.4810291491449,586.178869009018,19.60122282616794,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000672,n527290,3,20541143,fullload,White,1.0,1.0,False,657.1169230155647,677.1222490351647,19.873003009706736,1226833920,430.35294208675623,64,0,0.0,0.0,1.0,0,True
mtgqa_000672,n527290,3,20541143,prefix25,White,1.0,1.0,False,284.4357439316809,304.12552296184003,19.517107866704464,320864256,138.74856452457607,64,1,52.4080591276288,0.21697860211133957,0.24324324324324326,0,True
mtgqa_000672,n527290,3,20541143,prefix45,White,1.0,1.0,False,464.0453269239515,483.3233319222927,19.107659114524722,589299712,251.67748145759106,64,1,90.73593583889306,0.36627287045121193,0.4594594594594595,0,True
mtgqa_000673,n527290,1,20541605,recompute,Left,1.0,1.0,False,525.2993099857122,545.1355089899153,19.734164932742715,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000673,n527290,1,20541605,fullload,Left,1.0,1.0,False,524.5320729445666,544.0866560675204,19.461624091491103,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000673,n527290,1,20541605,prefix25,Left,1.0,1.0,False,524.7758538462222,544.2721599247307,19.3922130856663,0,0.0,0,0,0.0,0.0,,1,False
mtgqa_000673,n527290,1,20541605,prefix45,Left,1.0,1.0,False,524.6154528576881,543.7589178327471,19.058245001360774,0,0.0,0,0,0.0,0.0,,1,False
